Sekanja	Sekanjas	V;ACT;NFIN	ADJ;INDF;GEN;PL
beskrivning	beskrivningen	N;INDF;NOM;SG	DET;SG
beskrivningen	beskrivning	DET;SG	N;INDF;NOM;SG
lagbok	lagboken	N;INDF;NOM;SG	DET;SG
lagbok	lagbokens	N;INDF;NOM;SG	N;DEF;GEN;SG
lagboken	lagbok	DET;SG	N;INDF;NOM;SG
lagboken	lagbokens	DET;SG	N;DEF;GEN;SG
lagbokens	lagbok	N;DEF;GEN;SG	N;INDF;NOM;SG
lagbokens	lagboken	N;DEF;GEN;SG	DET;SG
Suckot	Suckots	N;INDF;NOM;SG	N;INDF;GEN;PL
Suckots	Suckot	N;INDF;GEN;PL	N;INDF;NOM;SG
Råd	Rådet	N;INDF;NOM;SG	N;DEF;NOM;SG
Rådet	Råd	N;DEF;NOM;SG	N;INDF;NOM;SG
dygd	dygden	N;INDF;NOM;SG	DET;SG
dygden	dygd	DET;SG	N;INDF;NOM;SG
använt	använts	N;INDF;NOM;SG	N;INDF;GEN;PL
använts	använt	N;INDF;GEN;PL	N;INDF;NOM;SG
brand	branden	N;INDF;NOM;SG	DET;SG
branden	brand	DET;SG	N;INDF;NOM;SG
molnstod	molnstoden	N;INDF;NOM;SG	DET;SG
molnstoden	molnstod	DET;SG	N;INDF;NOM;SG
safir	safiren	N;INDF;NOM;SG	DET;SG
safir	safirens	N;INDF;NOM;SG	N;DEF;GEN;SG
safir	safirer	N;INDF;NOM;SG	N;INDF;PL
safiren	safir	DET;SG	N;INDF;NOM;SG
safiren	safirens	DET;SG	N;DEF;GEN;SG
safiren	safirer	DET;SG	N;INDF;PL
safirens	safir	N;DEF;GEN;SG	N;INDF;NOM;SG
safirens	safiren	N;DEF;GEN;SG	DET;SG
safirens	safirer	N;DEF;GEN;SG	N;INDF;PL
safirer	safir	N;INDF;PL	N;INDF;NOM;SG
safirer	safiren	N;INDF;PL	DET;SG
safirer	safirens	N;INDF;PL	N;DEF;GEN;SG
skinnar	skinnet	N;INDF;PL	N;DEF;NOM;SG
skinnar	skinnen	N;INDF;PL	DET;SG
skinnet	skinnar	N;DEF;NOM;SG	N;INDF;PL
skinnet	skinnen	N;DEF;NOM;SG	DET;SG
skinnen	skinnar	DET;SG	N;INDF;PL
skinnen	skinnet	DET;SG	N;DEF;NOM;SG
sak	saker	N;INDF;NOM;SG	N;INDF;PL
sak	sakerna	N;INDF;NOM;SG	N;DEF;PL
sak	saken	N;INDF;NOM;SG	DET;SG
sak	sakens	N;INDF;NOM;SG	N;DEF;GEN;SG
sak	saks	N;INDF;NOM;SG	N;INDF;GEN;PL
saker	sak	N;INDF;PL	N;INDF;NOM;SG
saker	sakerna	N;INDF;PL	N;DEF;PL
saker	saken	N;INDF;PL	DET;SG
saker	sakens	N;INDF;PL	N;DEF;GEN;SG
saker	saks	N;INDF;PL	N;INDF;GEN;PL
sakerna	sak	N;DEF;PL	N;INDF;NOM;SG
sakerna	saker	N;DEF;PL	N;INDF;PL
sakerna	saken	N;DEF;PL	DET;SG
sakerna	sakens	N;DEF;PL	N;DEF;GEN;SG
sakerna	saks	N;DEF;PL	N;INDF;GEN;PL
saken	sak	DET;SG	N;INDF;NOM;SG
saken	saker	DET;SG	N;INDF;PL
saken	sakerna	DET;SG	N;DEF;PL
saken	sakens	DET;SG	N;DEF;GEN;SG
saken	saks	DET;SG	N;INDF;GEN;PL
sakens	sak	N;DEF;GEN;SG	N;INDF;NOM;SG
sakens	saker	N;DEF;GEN;SG	N;INDF;PL
sakens	sakerna	N;DEF;GEN;SG	N;DEF;PL
sakens	saken	N;DEF;GEN;SG	DET;SG
sakens	saks	N;DEF;GEN;SG	N;INDF;GEN;PL
saks	sak	N;INDF;GEN;PL	N;INDF;NOM;SG
saks	saker	N;INDF;GEN;PL	N;INDF;PL
saks	sakerna	N;INDF;GEN;PL	N;DEF;PL
saks	saken	N;INDF;GEN;PL	DET;SG
saks	sakens	N;INDF;GEN;PL	N;DEF;GEN;SG
bjälkar	bjälke	N;INDF;PL	N;INDF;NOM;SG
bjälkar	bjälken	N;INDF;PL	DET;SG
bjälkar	bjälkarna	N;INDF;PL	N;DEF;NOM;PL
bjälke	bjälkar	N;INDF;NOM;SG	N;INDF;PL
bjälke	bjälken	N;INDF;NOM;SG	DET;SG
bjälke	bjälkarna	N;INDF;NOM;SG	N;DEF;NOM;PL
bjälken	bjälkar	DET;SG	N;INDF;PL
bjälken	bjälke	DET;SG	N;INDF;NOM;SG
bjälken	bjälkarna	DET;SG	N;DEF;NOM;PL
bjälkarna	bjälkar	N;DEF;NOM;PL	N;INDF;PL
bjälkarna	bjälke	N;DEF;NOM;PL	N;INDF;NOM;SG
bjälkarna	bjälken	N;DEF;NOM;PL	DET;SG
nacke	nacken	N;INDF;NOM;SG	DET;SG
nacken	nacke	DET;SG	N;INDF;NOM;SG
förgårdar	förgårdarna	N;INDF;PL	N;DEF;NOM;PL
förgårdar	förgården	N;INDF;PL	DET;SG
förgårdar	förgårdens	N;INDF;PL	N;DEF;GEN;SG
förgårdarna	förgårdar	N;DEF;NOM;PL	N;INDF;PL
förgårdarna	förgården	N;DEF;NOM;PL	DET;SG
förgårdarna	förgårdens	N;DEF;NOM;PL	N;DEF;GEN;SG
förgården	förgårdar	DET;SG	N;INDF;PL
förgården	förgårdarna	DET;SG	N;DEF;NOM;PL
förgården	förgårdens	DET;SG	N;DEF;GEN;SG
förgårdens	förgårdar	N;DEF;GEN;SG	N;INDF;PL
förgårdens	förgårdarna	N;DEF;GEN;SG	N;DEF;NOM;PL
förgårdens	förgården	N;DEF;GEN;SG	DET;SG
vaktkammare	vaktkammarens	N;INDF;NOM;SG	N;DEF;GEN;SG
vaktkammarens	vaktkammare	N;DEF;GEN;SG	N;INDF;NOM;SG
hednafolk	hednafolken	N;INDF;NOM;SG	DET;SG
hednafolk	hednafolkens	N;INDF;NOM;SG	N;DEF;GEN;SG
hednafolk	hednafolks	N;INDF;NOM;SG	N;INDF;GEN;PL
hednafolken	hednafolk	DET;SG	N;INDF;NOM;SG
hednafolken	hednafolkens	DET;SG	N;DEF;GEN;SG
hednafolken	hednafolks	DET;SG	N;INDF;GEN;PL
hednafolkens	hednafolk	N;DEF;GEN;SG	N;INDF;NOM;SG
hednafolkens	hednafolken	N;DEF;GEN;SG	DET;SG
hednafolkens	hednafolks	N;DEF;GEN;SG	N;INDF;GEN;PL
hednafolks	hednafolk	N;INDF;GEN;PL	N;INDF;NOM;SG
hednafolks	hednafolken	N;INDF;GEN;PL	DET;SG
hednafolks	hednafolkens	N;INDF;GEN;PL	N;DEF;GEN;SG
De	Den	N;INDF;NOM;SG	DET;SG
De	Det	N;INDF;NOM;SG	N;DEF;NOM;SG
Den	De	DET;SG	N;INDF;NOM;SG
Den	Det	DET;SG	N;DEF;NOM;SG
Det	De	N;DEF;NOM;SG	N;INDF;NOM;SG
Det	Den	N;DEF;NOM;SG	DET;SG
tillförsikt	tillförsikten	N;INDF;NOM;SG	DET;SG
tillförsikten	tillförsikt	DET;SG	N;INDF;NOM;SG
avskrankning	avskrankningen	N;INDF;NOM;SG	DET;SG
avskrankningen	avskrankning	DET;SG	N;INDF;NOM;SG
förgick	förgicks	N;INDF;NOM;SG	N;INDF;GEN;PL
förgicks	förgick	N;INDF;GEN;PL	N;INDF;NOM;SG
Jafet	Jafets	N;INDF;NOM;SG	N;INDF;GEN;PL
Jafets	Jafet	N;INDF;GEN;PL	N;INDF;NOM;SG
Persien	Persis	DET;SG	N;INDF;GEN;PL
Persien	Persiens	DET;SG	N;DEF;GEN;SG
Persis	Persien	N;INDF;GEN;PL	DET;SG
Persis	Persiens	N;INDF;GEN;PL	N;DEF;GEN;SG
Persiens	Persien	N;DEF;GEN;SG	DET;SG
Persiens	Persis	N;DEF;GEN;SG	N;INDF;GEN;PL
rörstav	rörstaven	N;INDF;NOM;SG	DET;SG
rörstaven	rörstav	DET;SG	N;INDF;NOM;SG
ängar	ängen	N;INDF;PL	DET;SG
ängen	ängar	DET;SG	N;INDF;PL
människobarn	människobarnen	N;INDF;NOM;SG	DET;SG
människobarn	människobarnens	N;INDF;NOM;SG	N;DEF;GEN;SG
människobarn	människobarnet	N;INDF;NOM;SG	N;DEF;NOM;SG
människobarn	människobarns	N;INDF;NOM;SG	N;INDF;GEN;PL
människobarnen	människobarn	DET;SG	N;INDF;NOM;SG
människobarnen	människobarnens	DET;SG	N;DEF;GEN;SG
människobarnen	människobarnet	DET;SG	N;DEF;NOM;SG
människobarnen	människobarns	DET;SG	N;INDF;GEN;PL
människobarnens	människobarn	N;DEF;GEN;SG	N;INDF;NOM;SG
människobarnens	människobarnen	N;DEF;GEN;SG	DET;SG
människobarnens	människobarnet	N;DEF;GEN;SG	N;DEF;NOM;SG
människobarnens	människobarns	N;DEF;GEN;SG	N;INDF;GEN;PL
människobarnet	människobarn	N;DEF;NOM;SG	N;INDF;NOM;SG
människobarnet	människobarnen	N;DEF;NOM;SG	DET;SG
människobarnet	människobarnens	N;DEF;NOM;SG	N;DEF;GEN;SG
människobarnet	människobarns	N;DEF;NOM;SG	N;INDF;GEN;PL
människobarns	människobarn	N;INDF;GEN;PL	N;INDF;NOM;SG
människobarns	människobarnen	N;INDF;GEN;PL	DET;SG
människobarns	människobarnens	N;INDF;GEN;PL	N;DEF;GEN;SG
människobarns	människobarnet	N;INDF;GEN;PL	N;DEF;NOM;SG
dagsverke	dagsverken	N;INDF;NOM;SG	DET;SG
dagsverken	dagsverke	DET;SG	N;INDF;NOM;SG
ökendjur	ökendjuren	N;INDF;NOM;SG	DET;SG
ökendjuren	ökendjur	DET;SG	N;INDF;NOM;SG
kammare	kammaren	N;INDF;NOM;SG	DET;SG
kammaren	kammare	DET;SG	N;INDF;NOM;SG
gödkalv	gödkalvar	N;INDF;NOM;SG	N;INDF;PL
gödkalvar	gödkalv	N;INDF;PL	N;INDF;NOM;SG
Job	Jobs	N;INDF;NOM;SG	N;INDF;GEN;PL
Jobs	Job	N;INDF;GEN;PL	N;INDF;NOM;SG
trollkarl	trollkarlen	N;INDF;NOM;SG	DET;SG
trollkarl	trollkarlar	N;INDF;NOM;SG	N;INDF;PL
trollkarlen	trollkarl	DET;SG	N;INDF;NOM;SG
trollkarlen	trollkarlar	DET;SG	N;INDF;PL
trollkarlar	trollkarl	N;INDF;PL	N;INDF;NOM;SG
trollkarlar	trollkarlen	N;INDF;PL	DET;SG
Sanherib	Sanheribs	N;INDF;NOM;SG	N;INDF;GEN;PL
Sanheribs	Sanherib	N;INDF;GEN;PL	N;INDF;NOM;SG
Ahitofel	Ahitofels	N;INDF;NOM;SG	N;INDF;GEN;PL
Ahitofels	Ahitofel	N;INDF;GEN;PL	N;INDF;NOM;SG
psalm	psalmer	N;INDF;NOM;SG	N;INDF;PL
psalm	psalmerna	N;INDF;NOM;SG	N;DEF;PL
psalm	psalmen	N;INDF;NOM;SG	DET;SG
psalmer	psalm	N;INDF;PL	N;INDF;NOM;SG
psalmer	psalmerna	N;INDF;PL	N;DEF;PL
psalmer	psalmen	N;INDF;PL	DET;SG
psalmerna	psalm	N;DEF;PL	N;INDF;NOM;SG
psalmerna	psalmer	N;DEF;PL	N;INDF;PL
psalmerna	psalmen	N;DEF;PL	DET;SG
psalmen	psalm	DET;SG	N;INDF;NOM;SG
psalmen	psalmer	DET;SG	N;INDF;PL
psalmen	psalmerna	DET;SG	N;DEF;PL
koleld	kolelden	N;INDF;NOM;SG	DET;SG
kolelden	koleld	DET;SG	N;INDF;NOM;SG
Debir	Debirs	N;INDF;NOM;SG	N;INDF;GEN;PL
Debirs	Debir	N;INDF;GEN;PL	N;INDF;NOM;SG
Abinadab	Abinadabs	N;INDF;NOM;SG	N;INDF;GEN;PL
Abinadabs	Abinadab	N;INDF;GEN;PL	N;INDF;NOM;SG
fallgropar	fallgropen	N;INDF;PL	DET;SG
fallgropen	fallgropar	DET;SG	N;INDF;PL
kärlek	kärleken	N;INDF;NOM;SG	DET;SG
kärlek	kärlekens	N;INDF;NOM;SG	N;DEF;GEN;SG
kärlek	kärleks	N;INDF;NOM;SG	N;INDF;GEN;PL
kärleken	kärlek	DET;SG	N;INDF;NOM;SG
kärleken	kärlekens	DET;SG	N;DEF;GEN;SG
kärleken	kärleks	DET;SG	N;INDF;GEN;PL
kärlekens	kärlek	N;DEF;GEN;SG	N;INDF;NOM;SG
kärlekens	kärleken	N;DEF;GEN;SG	DET;SG
kärlekens	kärleks	N;DEF;GEN;SG	N;INDF;GEN;PL
kärleks	kärlek	N;INDF;GEN;PL	N;INDF;NOM;SG
kärleks	kärleken	N;INDF;GEN;PL	DET;SG
kärleks	kärlekens	N;INDF;GEN;PL	N;DEF;GEN;SG
arab	araber	N;INDF;NOM;SG	N;INDF;PL
arab	araberna	N;INDF;NOM;SG	N;DEF;PL
arab	araben	N;INDF;NOM;SG	DET;SG
araber	arab	N;INDF;PL	N;INDF;NOM;SG
araber	araberna	N;INDF;PL	N;DEF;PL
araber	araben	N;INDF;PL	DET;SG
araberna	arab	N;DEF;PL	N;INDF;NOM;SG
araberna	araber	N;DEF;PL	N;INDF;PL
araberna	araben	N;DEF;PL	DET;SG
araben	arab	DET;SG	N;INDF;NOM;SG
araben	araber	DET;SG	N;INDF;PL
araben	araberna	DET;SG	N;DEF;PL
våningar	våningen	N;INDF;PL	DET;SG
våningar	våningens	N;INDF;PL	N;DEF;GEN;SG
våningar	våningarna	N;INDF;PL	N;DEF;NOM;PL
våningen	våningar	DET;SG	N;INDF;PL
våningen	våningens	DET;SG	N;DEF;GEN;SG
våningen	våningarna	DET;SG	N;DEF;NOM;PL
våningens	våningar	N;DEF;GEN;SG	N;INDF;PL
våningens	våningen	N;DEF;GEN;SG	DET;SG
våningens	våningarna	N;DEF;GEN;SG	N;DEF;NOM;PL
våningarna	våningar	N;DEF;NOM;PL	N;INDF;PL
våningarna	våningen	N;DEF;NOM;PL	DET;SG
våningarna	våningens	N;DEF;NOM;PL	N;DEF;GEN;SG
stav	stavar	N;INDF;NOM;SG	N;INDF;PL
stav	stavarna	N;INDF;NOM;SG	N;DEF;NOM;PL
stav	staven	N;INDF;NOM;SG	DET;SG
stavar	stav	N;INDF;PL	N;INDF;NOM;SG
stavar	stavarna	N;INDF;PL	N;DEF;NOM;PL
stavar	staven	N;INDF;PL	DET;SG
stavarna	stav	N;DEF;NOM;PL	N;INDF;NOM;SG
stavarna	stavar	N;DEF;NOM;PL	N;INDF;PL
stavarna	staven	N;DEF;NOM;PL	DET;SG
staven	stav	DET;SG	N;INDF;NOM;SG
staven	stavar	DET;SG	N;INDF;PL
staven	stavarna	DET;SG	N;DEF;NOM;PL
Vattnen	Vattnet	DET;SG	N;DEF;NOM;SG
Vattnet	Vattnen	N;DEF;NOM;SG	DET;SG
Menahem	Menahems	N;INDF;NOM;SG	N;INDF;GEN;PL
Menahems	Menahem	N;INDF;GEN;PL	N;INDF;NOM;SG
honung	honungen	N;INDF;NOM;SG	DET;SG
honungen	honung	DET;SG	N;INDF;NOM;SG
edomé	edoméer	N;INDF;NOM;SG	N;INDF;PL
edomé	edoméerna	N;INDF;NOM;SG	N;DEF;PL
edomé	edoméernas	N;INDF;NOM;SG	PRN;DEF;ACC;PL
edomé	edoméen	N;INDF;NOM;SG	DET;SG
edoméer	edomé	N;INDF;PL	N;INDF;NOM;SG
edoméer	edoméerna	N;INDF;PL	N;DEF;PL
edoméer	edoméernas	N;INDF;PL	PRN;DEF;ACC;PL
edoméer	edoméen	N;INDF;PL	DET;SG
edoméerna	edomé	N;DEF;PL	N;INDF;NOM;SG
edoméerna	edoméer	N;DEF;PL	N;INDF;PL
edoméerna	edoméernas	N;DEF;PL	PRN;DEF;ACC;PL
edoméerna	edoméen	N;DEF;PL	DET;SG
edoméernas	edomé	PRN;DEF;ACC;PL	N;INDF;NOM;SG
edoméernas	edoméer	PRN;DEF;ACC;PL	N;INDF;PL
edoméernas	edoméerna	PRN;DEF;ACC;PL	N;DEF;PL
edoméernas	edoméen	PRN;DEF;ACC;PL	DET;SG
edoméen	edomé	DET;SG	N;INDF;NOM;SG
edoméen	edoméer	DET;SG	N;INDF;PL
edoméen	edoméerna	DET;SG	N;DEF;PL
edoméen	edoméernas	DET;SG	PRN;DEF;ACC;PL
gårdar	gårdarna	N;INDF;PL	N;DEF;NOM;PL
gårdar	gården	N;INDF;PL	DET;SG
gårdarna	gårdar	N;DEF;NOM;PL	N;INDF;PL
gårdarna	gården	N;DEF;NOM;PL	DET;SG
gården	gårdar	DET;SG	N;INDF;PL
gården	gårdarna	DET;SG	N;DEF;NOM;PL
näsring	näsringar	N;INDF;NOM;SG	N;INDF;PL
näsring	näsringen	N;INDF;NOM;SG	DET;SG
näsringar	näsring	N;INDF;PL	N;INDF;NOM;SG
näsringar	näsringen	N;INDF;PL	DET;SG
näsringen	näsring	DET;SG	N;INDF;NOM;SG
näsringen	näsringar	DET;SG	N;INDF;PL
Elpaal	Elpaals	N;INDF;NOM;SG	N;INDF;GEN;PL
Elpaals	Elpaal	N;INDF;GEN;PL	N;INDF;NOM;SG
böcker	böckerna	N;INDF;PL	N;DEF;PL
böckerna	böcker	N;DEF;PL	N;INDF;PL
apostel	apostels	N;INDF;NOM;SG	N;INDF;GEN;PL
apostels	apostel	N;INDF;GEN;PL	N;INDF;NOM;SG
rand	randen	N;INDF;NOM;SG	DET;SG
randen	rand	DET;SG	N;INDF;NOM;SG
aftnar	aftnarna	N;INDF;PL	N;DEF;NOM;PL
aftnarna	aftnar	N;DEF;NOM;PL	N;INDF;PL
vakttorn	vakttornet	N;INDF;NOM;SG	N;DEF;NOM;SG
vakttornet	vakttorn	N;DEF;NOM;SG	N;INDF;NOM;SG
penningpung	penningpungar	N;INDF;NOM;SG	N;INDF;PL
penningpung	penningpungarna	N;INDF;NOM;SG	N;DEF;NOM;PL
penningpung	penningpungen	N;INDF;NOM;SG	DET;SG
penningpungar	penningpung	N;INDF;PL	N;INDF;NOM;SG
penningpungar	penningpungarna	N;INDF;PL	N;DEF;NOM;PL
penningpungar	penningpungen	N;INDF;PL	DET;SG
penningpungarna	penningpung	N;DEF;NOM;PL	N;INDF;NOM;SG
penningpungarna	penningpungar	N;DEF;NOM;PL	N;INDF;PL
penningpungarna	penningpungen	N;DEF;NOM;PL	DET;SG
penningpungen	penningpung	DET;SG	N;INDF;NOM;SG
penningpungen	penningpungar	DET;SG	N;INDF;PL
penningpungen	penningpungarna	DET;SG	N;DEF;NOM;PL
påskhögtid	påskhögtiden	N;INDF;NOM;SG	DET;SG
påskhögtid	påskhögtidens	N;INDF;NOM;SG	N;DEF;GEN;SG
påskhögtiden	påskhögtid	DET;SG	N;INDF;NOM;SG
påskhögtiden	påskhögtidens	DET;SG	N;DEF;GEN;SG
påskhögtidens	påskhögtid	N;DEF;GEN;SG	N;INDF;NOM;SG
påskhögtidens	påskhögtiden	N;DEF;GEN;SG	DET;SG
Mordokai	Mordokais	N;INDF;NOM;SG	N;INDF;GEN;PL
Mordokais	Mordokai	N;INDF;GEN;PL	N;INDF;NOM;SG
valv	valvet	N;INDF;NOM;SG	N;DEF;NOM;SG
valvet	valv	N;DEF;NOM;SG	N;INDF;NOM;SG
natt	natten	N;INDF;NOM;SG	DET;SG
natt	nattens	N;INDF;NOM;SG	N;DEF;GEN;SG
natten	natt	DET;SG	N;INDF;NOM;SG
natten	nattens	DET;SG	N;DEF;GEN;SG
nattens	natt	N;DEF;GEN;SG	N;INDF;NOM;SG
nattens	natten	N;DEF;GEN;SG	DET;SG
stormvind	stormvinden	N;INDF;NOM;SG	DET;SG
stormvinden	stormvind	DET;SG	N;INDF;NOM;SG
kunde	kunden	N;INDF;NOM;SG	DET;SG
kunden	kunde	DET;SG	N;INDF;NOM;SG
Dison	Disons	N;INDF;NOM;SG	N;INDF;GEN;PL
Disons	Dison	N;INDF;GEN;PL	N;INDF;NOM;SG
tempelskatt	tempelskatten	N;INDF;NOM;SG	DET;SG
tempelskatten	tempelskatt	DET;SG	N;INDF;NOM;SG
tjänst	tjänsten	N;INDF;NOM;SG	DET;SG
tjänsten	tjänst	DET;SG	N;INDF;NOM;SG
timmar	timme	N;INDF;PL	N;INDF;NOM;SG
timmar	timmen	N;INDF;PL	DET;SG
timme	timmar	N;INDF;NOM;SG	N;INDF;PL
timme	timmen	N;INDF;NOM;SG	DET;SG
timmen	timmar	DET;SG	N;INDF;PL
timmen	timme	DET;SG	N;INDF;NOM;SG
ruiner	ruinerna	N;INDF;PL	N;DEF;PL
ruinerna	ruiner	N;DEF;PL	N;INDF;PL
Sök	Söken	N;INDF;NOM;SG	DET;SG
Söken	Sök	DET;SG	N;INDF;NOM;SG
skäl	skälet	N;INDF;NOM;SG	N;DEF;NOM;SG
skälet	skäl	N;DEF;NOM;SG	N;INDF;NOM;SG
furstar	furstarna	N;INDF;PL	N;DEF;NOM;PL
furstar	furste	N;INDF;PL	N;INDF;NOM;SG
furstar	fursten	N;INDF;PL	DET;SG
furstar	furstens	N;INDF;PL	N;DEF;GEN;SG
furstarna	furstar	N;DEF;NOM;PL	N;INDF;PL
furstarna	furste	N;DEF;NOM;PL	N;INDF;NOM;SG
furstarna	fursten	N;DEF;NOM;PL	DET;SG
furstarna	furstens	N;DEF;NOM;PL	N;DEF;GEN;SG
furste	furstar	N;INDF;NOM;SG	N;INDF;PL
furste	furstarna	N;INDF;NOM;SG	N;DEF;NOM;PL
furste	fursten	N;INDF;NOM;SG	DET;SG
furste	furstens	N;INDF;NOM;SG	N;DEF;GEN;SG
fursten	furstar	DET;SG	N;INDF;PL
fursten	furstarna	DET;SG	N;DEF;NOM;PL
fursten	furste	DET;SG	N;INDF;NOM;SG
fursten	furstens	DET;SG	N;DEF;GEN;SG
furstens	furstar	N;DEF;GEN;SG	N;INDF;PL
furstens	furstarna	N;DEF;GEN;SG	N;DEF;NOM;PL
furstens	furste	N;DEF;GEN;SG	N;INDF;NOM;SG
furstens	fursten	N;DEF;GEN;SG	DET;SG
presskar	presskaren	N;INDF;NOM;SG	DET;SG
presskaren	presskar	DET;SG	N;INDF;NOM;SG
sabbatsdag	sabbatsdagen	N;INDF;NOM;SG	DET;SG
sabbatsdagen	sabbatsdag	DET;SG	N;INDF;NOM;SG
styggelse	styggelser	N;INDF;NOM;SG	N;INDF;PL
styggelse	styggelserna	N;INDF;NOM;SG	N;DEF;PL
styggelse	styggelsen	N;INDF;NOM;SG	DET;SG
styggelse	styggelsens	N;INDF;NOM;SG	N;DEF;GEN;SG
styggelser	styggelse	N;INDF;PL	N;INDF;NOM;SG
styggelser	styggelserna	N;INDF;PL	N;DEF;PL
styggelser	styggelsen	N;INDF;PL	DET;SG
styggelser	styggelsens	N;INDF;PL	N;DEF;GEN;SG
styggelserna	styggelse	N;DEF;PL	N;INDF;NOM;SG
styggelserna	styggelser	N;DEF;PL	N;INDF;PL
styggelserna	styggelsen	N;DEF;PL	DET;SG
styggelserna	styggelsens	N;DEF;PL	N;DEF;GEN;SG
styggelsen	styggelse	DET;SG	N;INDF;NOM;SG
styggelsen	styggelser	DET;SG	N;INDF;PL
styggelsen	styggelserna	DET;SG	N;DEF;PL
styggelsen	styggelsens	DET;SG	N;DEF;GEN;SG
styggelsens	styggelse	N;DEF;GEN;SG	N;INDF;NOM;SG
styggelsens	styggelser	N;DEF;GEN;SG	N;INDF;PL
styggelsens	styggelserna	N;DEF;GEN;SG	N;DEF;PL
styggelsens	styggelsen	N;DEF;GEN;SG	DET;SG
Iddo	Iddos	N;INDF;NOM;SG	N;INDF;GEN;PL
Iddos	Iddo	N;INDF;GEN;PL	N;INDF;NOM;SG
Naheson	Nahesons	N;INDF;NOM;SG	N;INDF;GEN;PL
Nahesons	Naheson	N;INDF;GEN;PL	N;INDF;NOM;SG
dörr	dörren	N;INDF;NOM;SG	DET;SG
dörr	dörrar	N;INDF;NOM;SG	N;INDF;PL
dörr	dörrarna	N;INDF;NOM;SG	N;DEF;NOM;PL
dörren	dörr	DET;SG	N;INDF;NOM;SG
dörren	dörrar	DET;SG	N;INDF;PL
dörren	dörrarna	DET;SG	N;DEF;NOM;PL
dörrar	dörr	N;INDF;PL	N;INDF;NOM;SG
dörrar	dörren	N;INDF;PL	DET;SG
dörrar	dörrarna	N;INDF;PL	N;DEF;NOM;PL
dörrarna	dörr	N;DEF;NOM;PL	N;INDF;NOM;SG
dörrarna	dörren	N;DEF;NOM;PL	DET;SG
dörrarna	dörrar	N;DEF;NOM;PL	N;INDF;PL
drottning	drottningen	N;INDF;NOM;SG	DET;SG
drottning	drottningar	N;INDF;NOM;SG	N;INDF;PL
drottning	drottningarna	N;INDF;NOM;SG	N;DEF;NOM;PL
drottningen	drottning	DET;SG	N;INDF;NOM;SG
drottningen	drottningar	DET;SG	N;INDF;PL
drottningen	drottningarna	DET;SG	N;DEF;NOM;PL
drottningar	drottning	N;INDF;PL	N;INDF;NOM;SG
drottningar	drottningen	N;INDF;PL	DET;SG
drottningar	drottningarna	N;INDF;PL	N;DEF;NOM;PL
drottningarna	drottning	N;DEF;NOM;PL	N;INDF;NOM;SG
drottningarna	drottningen	N;DEF;NOM;PL	DET;SG
drottningarna	drottningar	N;DEF;NOM;PL	N;INDF;PL
klöv	klövar	N;INDF;NOM;SG	N;INDF;PL
klöv	klövarna	N;INDF;NOM;SG	N;DEF;NOM;PL
klöv	klövs	N;INDF;NOM;SG	N;INDF;GEN;PL
klövar	klöv	N;INDF;PL	N;INDF;NOM;SG
klövar	klövarna	N;INDF;PL	N;DEF;NOM;PL
klövar	klövs	N;INDF;PL	N;INDF;GEN;PL
klövarna	klöv	N;DEF;NOM;PL	N;INDF;NOM;SG
klövarna	klövar	N;DEF;NOM;PL	N;INDF;PL
klövarna	klövs	N;DEF;NOM;PL	N;INDF;GEN;PL
klövs	klöv	N;INDF;GEN;PL	N;INDF;NOM;SG
klövs	klövar	N;INDF;GEN;PL	N;INDF;PL
klövs	klövarna	N;INDF;GEN;PL	N;DEF;NOM;PL
gemak	gemaket	N;INDF;NOM;SG	N;DEF;NOM;SG
gemaket	gemak	N;DEF;NOM;SG	N;INDF;NOM;SG
Bergsbygden	Bergsbygdens	DET;SG	N;DEF;GEN;SG
Bergsbygdens	Bergsbygden	N;DEF;GEN;SG	DET;SG
invånare	invånares	N;INDF;NOM;SG	N;INDF;GEN;PL
invånares	invånare	N;INDF;GEN;PL	N;INDF;NOM;SG
Sur	Surs	N;INDF;NOM;SG	N;INDF;GEN;PL
Surs	Sur	N;INDF;GEN;PL	N;INDF;NOM;SG
hjort	hjortar	N;INDF;NOM;SG	N;INDF;PL
hjort	hjorten	N;INDF;NOM;SG	DET;SG
hjortar	hjort	N;INDF;PL	N;INDF;NOM;SG
hjortar	hjorten	N;INDF;PL	DET;SG
hjorten	hjort	DET;SG	N;INDF;NOM;SG
hjorten	hjortar	DET;SG	N;INDF;PL
Noomi	Noomis	N;INDF;NOM;SG	N;INDF;GEN;PL
Noomis	Noomi	N;INDF;GEN;PL	N;INDF;NOM;SG
stock	stocken	N;INDF;NOM;SG	DET;SG
stock	stockar	N;INDF;NOM;SG	N;INDF;PL
stocken	stock	DET;SG	N;INDF;NOM;SG
stocken	stockar	DET;SG	N;INDF;PL
stockar	stock	N;INDF;PL	N;INDF;NOM;SG
stockar	stocken	N;INDF;PL	DET;SG
landsmän	landsmäns	N;INDF;NOM;SG	N;INDF;GEN;PL
landsmäns	landsmän	N;INDF;GEN;PL	N;INDF;NOM;SG
Jerubbaal	Jerubbaals	N;INDF;NOM;SG	N;INDF;GEN;PL
Jerubbaals	Jerubbaal	N;INDF;GEN;PL	N;INDF;NOM;SG
Hauran	Haurans	N;INDF;NOM;SG	N;INDF;GEN;PL
