jaga	jagas	V;NFIN	V;PASS;IND;PRS	C
utgiftstak	utgiftstaken	N;NFIN	N;DEF;NOM;PL	C
bast	bast	N;NFIN	N;INDF;NOM;SG	C
mitokondrie	mitokondriers	N;NFIN	N;INDF;GEN;PL	C
utbyte	utbytes	N;NFIN	N;INDF;GEN;SG	C
filter	filtren	N;NFIN	N;DEF;NOM;PL	C
spendera	spenderande	V.PTCP;NFIN	V.PTCP;PRS	C
jeep	jeeparna	N;NFIN	N;DEF;NOM;PL	C
minimera	minimera	V;NFIN	V;ACT;NFIN	C
fingeravtryck	fingeravtrycks	N;NFIN	N;INDF;GEN;SG	C
departementschef	departementschefens	N;NFIN	N;DEF;GEN;SG	C
koffert	kofferts	N;NFIN	N;INDF;GEN;SG	C
yrkesutövning	yrkesutövningen	N;NFIN	N;DEF;NOM;SG	C
procentenhet	procentenheten	N;NFIN	N;DEF;NOM;SG	C
långtradare	långtradaren	N;NFIN	N;DEF;NOM;SG	C
systematisera	systematiserad	V.PTCP;NFIN	V.PTCP;PST	C
villig	villig	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
ond	ond	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
arkivarie	arkivariens	N;NFIN	N;DEF;GEN;SG	C
indoktrinera	indoktrinera	V;NFIN	V;ACT;NFIN	C
genomslag	genomslaget	N;NFIN	N;DEF;NOM;SG	C
interagera	interagerade	V;NFIN	V;ACT;IND;PST	C
retirera	retirera	V;NFIN	V;ACT;NFIN	C
tålmodig	tålmodigt	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
arrende	arrendena	N;NFIN	N;DEF;NOM;PL	C
konvolut	konvoluts	N;NFIN	N;INDF;GEN;SG	C
albanska	albanskas	N;NFIN	N;INDF;GEN;SG	C
version	versionerna	N;NFIN	N;DEF;NOM;PL	C
antimateria	antimaterian	N;NFIN	N;DEF;NOM;SG	C
vild	vilt	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
variera	varierades	V;NFIN	V;PASS;IND;PST	C
juice	juices	N;NFIN	N;INDF;GEN;SG	C
inramning	inramningars	N;NFIN	N;INDF;GEN;PL	C
skånk	skånks	N;NFIN	N;INDF;GEN;SG	C
gravitation	gravitationens	N;NFIN	N;DEF;GEN;SG	C
hjort	hjorts	N;NFIN	N;INDF;GEN;SG	C
manlig	manlige	ADJ;NFIN	ADJ;DEF;MASC;SG	C
vinylskiva	vinylskiva	N;NFIN	N;INDF;NOM;SG	C
skalärprodukt	skalärprodukter	N;NFIN	N;INDF;NOM;PL	C
tygla	tyglades	V;NFIN	V;PASS;IND;PST	C
utvandra	utvandrande	V.PTCP;NFIN	V.PTCP;PRS	C
relatera	relaterar	V;NFIN	V;ACT;IND;PRS	C
kulminera	kulminerar	V;NFIN	V;ACT;IND;PRS	C
obegränsa	obegränsae	ADJ;NFIN	ADJ;DEF;MASC;SG	C
uppvärmning	uppvärmning	N;NFIN	N;INDF;NOM;SG	C
ordning	ordningens	N;NFIN	N;DEF;GEN;SG	C
läroverk	läroverket	N;NFIN	N;DEF;NOM;SG	C
antikvarie	antikvarier	N;NFIN	N;INDF;NOM;PL	C
indoktrinering	indoktrineringen	N;NFIN	N;DEF;NOM;SG	C
systerson	systersonen	N;NFIN	N;DEF;NOM;SG	C
krondike	krondiken	N;NFIN	N;INDF;NOM;PL	C
julafton	julaftonens	N;NFIN	N;DEF;GEN;SG	C
överdomstol	överdomstols	N;NFIN	N;INDF;GEN;SG	C
räka	räkor	N;NFIN	N;INDF;NOM;PL	C
krock	krockars	N;NFIN	N;INDF;GEN;PL	C
oxidera	oxiderande	V.PTCP;NFIN	V.PTCP;PRS	C
förfrågan	förfrågans	N;NFIN	N;DEF;GEN;SG	C
embarkeringskort	embarkeringskortets	N;NFIN	N;DEF;GEN;SG	C
killing	killingar	N;NFIN	N;INDF;NOM;PL	C
snyta	snuten	V.PTCP;NFIN	V.PTCP;PST	C
bronsmedalj	bronsmedalj	N;NFIN	N;INDF;NOM;SG	C
upptäcka	upptäcks	V;NFIN	V;PASS;IND;PRS	C
malström	malströmmarna	N;NFIN	N;DEF;NOM;PL	C
droppa	droppade	V;NFIN	V;ACT;IND;PST	C
infoga	infogade	V;NFIN	V;ACT;IND;PST	C
stening	steningen	N;NFIN	N;DEF;NOM;SG	C
legitimitet	legitimitetens	N;NFIN	N;DEF;GEN;SG	C
föräldralös	föräldralöst	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
insamla	insamlande	V.PTCP;NFIN	V.PTCP;PRS	C
årtusende	årtusendena	N;NFIN	N;DEF;NOM;PL	C
händelsehorisont	händelsehorisonten	N;NFIN	N;DEF;NOM;SG	C
sedvänja	sedvänjor	N;NFIN	N;INDF;NOM;PL	C
ballongpelare	ballongpelare	N;NFIN	N;INDF;NOM;SG	C
fegis	fegisens	N;NFIN	N;DEF;GEN;SG	C
mög	mögs	N;NFIN	N;INDF;GEN;SG	C
fallera	fallerar	V;NFIN	V;ACT;IND;PRS	C
lönnmörda	lönnmördas	V;NFIN	V;PASS;IND;PRS	C
gäsp	gäsparna	N;NFIN	N;DEF;NOM;PL	C
raggmunk	raggmunk	N;NFIN	N;INDF;NOM;SG	C
musikliv	musikliv	N;NFIN	N;INDF;NOM;SG	C
smaragd	smaragders	N;NFIN	N;INDF;GEN;PL	C
ledarsida	ledarsidor	N;NFIN	N;INDF;NOM;PL	C
precisera	preciserade	V;NFIN	V;ACT;IND;PST	C
paketera	paketerar	V;NFIN	V;ACT;IND;PRS	C
borste	borsten	N;NFIN	N;DEF;NOM;SG	C
värdemängd	värdemängds	N;NFIN	N;INDF;GEN;SG	C
licentiat	licentiats	N;NFIN	N;INDF;GEN;SG	C
fornengelska	fornengelskan	N;NFIN	N;DEF;NOM;SG	C
cyklotron	cyklotroners	N;NFIN	N;INDF;GEN;PL	C
grym	grymme	ADJ;NFIN	ADJ;DEF;MASC;SG	C
anglicism	anglicismen	N;NFIN	N;DEF;NOM;SG	C
klon	kloner	N;NFIN	N;INDF;NOM;PL	C
medfödd	medfödde	ADJ;NFIN	ADJ;DEF;MASC;SG	C
bergfink	bergfinken	N;NFIN	N;DEF;NOM;SG	C
cykelpump	cykelpumparna	N;NFIN	N;DEF;NOM;PL	C
löjtnant	löjtnanten	N;NFIN	N;DEF;NOM;SG	C
ospontan	ospontane	ADJ;NFIN	ADJ;DEF;MASC;SG	C
sjöslag	sjöslagen	N;NFIN	N;DEF;NOM;PL	C
justitiekansler	justitiekanslerns	N;NFIN	N;DEF;GEN;SG	C
restaurera	restaurerades	V;NFIN	V;PASS;IND;PST	C
snödroppe	snödroppe	N;NFIN	N;INDF;NOM;SG	C
finansmarknad	finansmarknaderna	N;NFIN	N;DEF;NOM;PL	C
aktivism	aktivismen	N;NFIN	N;DEF;NOM;SG	C
avbilda	avbildande	V.PTCP;NFIN	V.PTCP;PRS	C
intellektuell	intellektuellt	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
surdeg	surdegen	N;NFIN	N;DEF;NOM;SG	C
assistera	assisterar	V;NFIN	V;ACT;IND;PRS	C
fjortondel	fjortondel	N;NFIN	N;INDF;NOM;SG	C
rymdfysik	rymdfysikens	N;NFIN	N;DEF;GEN;SG	C
klämdag	klämdag	N;NFIN	N;INDF;NOM;SG	C
arkeolog	arkeologen	N;NFIN	N;DEF;NOM;SG	C
rustning	rustningars	N;NFIN	N;INDF;GEN;PL	C
skjul	skjul	N;NFIN	N;INDF;NOM;PL	C
kokosnöt	kokosnöts	N;NFIN	N;INDF;GEN;SG	C
kvällstidning	kvällstidnings	N;NFIN	N;INDF;GEN;SG	C
galning	galningars	N;NFIN	N;INDF;GEN;PL	C
sjuda	sjöds	V;NFIN	V;PASS;IND;PST	C
argentinska	argentinskorna	N;NFIN	N;DEF;NOM;PL	C
kex	kexets	N;NFIN	N;DEF;GEN;SG	C
sanera	sanera	V;NFIN	V;IMP	C
mårka	mårkor	N;NFIN	N;INDF;NOM;PL	C
centralafrikan	centralafrikan	N;NFIN	N;INDF;NOM;SG	C
bestämma	bestämmer	V;NFIN	V;ACT;IND;PRS	C
kronologisk	kronologiske	ADJ;NFIN	ADJ;DEF;MASC;SG	C
censor	censor	N;NFIN	N;INDF;NOM;SG	C
köksö	köksöars	N;NFIN	N;INDF;GEN;PL	C
länsledning	länsledningens	N;NFIN	N;DEF;GEN;SG	C
delad	delat	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
porträttera	porträtterade	V;NFIN	V;ACT;IND;PST	C
slagverkare	slagverkares	N;NFIN	N;INDF;GEN;SG	C
kvacksalvare	kvacksalvares	N;NFIN	N;INDF;GEN;SG	C
vishet	visheten	N;NFIN	N;DEF;NOM;SG	C
rökruta	rökrutas	N;NFIN	N;INDF;GEN;SG	C
basketboll	basketbollar	N;NFIN	N;INDF;NOM;PL	C
slida	slidans	N;NFIN	N;DEF;GEN;SG	C
prokrastinera	prokrastinera	V;NFIN	V;IMP	C
sädesledare	sädesledaren	N;NFIN	N;DEF;NOM;SG	C
tillkommelse	tillkommelsens	N;NFIN	N;DEF;GEN;SG	C
dunsta	dunstar	V;NFIN	V;ACT;IND;PRS	C
chilenare	chilenarens	N;NFIN	N;DEF;GEN;SG	C
finsko	finskors	N;NFIN	N;INDF;GEN;PL	C
bebodd	bebodde	ADJ;NFIN	ADJ;DEF;MASC;SG	C
sedeslöshet	sedeslöshet	N;NFIN	N;INDF;NOM;SG	C
öknamn	öknamn	N;NFIN	N;INDF;NOM;PL	C
stativ	stativ	N;NFIN	N;INDF;NOM;PL	C
värka	värka	V;NFIN	V;ACT;NFIN	C
intrång	intrången	N;NFIN	N;DEF;NOM;PL	C
allegori	allegorier	N;NFIN	N;INDF;NOM;PL	C
kommutator	kommutatorns	N;NFIN	N;DEF;GEN;SG	C
utbud	utbuden	N;NFIN	N;DEF;NOM;PL	C
kroppsvätska	kroppsvätskors	N;NFIN	N;INDF;GEN;PL	C
åttiondel	åttiondelarna	N;NFIN	N;DEF;NOM;PL	C
initiativtagare	initiativtagares	N;NFIN	N;INDF;GEN;PL	C
studium	studium	N;NFIN	N;INDF;NOM;SG	C
ås	ås	N;NFIN	N;INDF;GEN;SG	C
högskolelag	högskolelagarna	N;NFIN	N;DEF;NOM;PL	C
protestera	protestera	V;NFIN	V;ACT;NFIN	C
nagellack	nagellacker	N;NFIN	N;INDF;NOM;PL	C
luftmassa	luftmassan	N;NFIN	N;DEF;NOM;SG	C
årsfest	årsfester	N;NFIN	N;INDF;NOM;PL	C
narkoman	narkomanens	N;NFIN	N;DEF;GEN;SG	C
gravera	graverades	V;NFIN	V;PASS;IND;PST	C
fagottist	fagottisten	N;NFIN	N;DEF;NOM;SG	C
våt	våte	ADJ;NFIN	ADJ;DEF;MASC;SG	C
svindel	svindeln	N;NFIN	N;DEF;NOM;SG	C
chiffer	chiffers	N;NFIN	N;INDF;GEN;SG	C
överblicka	överblickas	V;NFIN	V;PASS;IND;PRS	C
äggula	äggula	N;NFIN	N;INDF;NOM;SG	C
tranbär	tranbärs	N;NFIN	N;INDF;GEN;SG	C
arbetssätt	arbetssättet	N;NFIN	N;DEF;NOM;SG	C
ögonglob	ögonglobs	N;NFIN	N;INDF;GEN;SG	C
nej	nejets	N;NFIN	N;DEF;GEN;SG	C
snigel	snigelns	N;NFIN	N;DEF;GEN;SG	C
gaffel	gaffeln	N;NFIN	N;DEF;NOM;SG	C
skyhög	skyhöge	ADJ;NFIN	ADJ;DEF;MASC;SG	C
terrorist	terrorists	N;NFIN	N;INDF;GEN;SG	C
domän	domän	N;NFIN	N;INDF;NOM;SG	C
dominerad	dominerade	ADJ;NFIN	ADJ;DEF;MASC;SG	C
trakassera	trakassera	V;NFIN	V;IMP	C
misshandla	misshandlar	V;NFIN	V;ACT;IND;PRS	C
spisoffer	spisoffret	N;NFIN	N;DEF;NOM;SG	C
fagott	fagotts	N;NFIN	N;INDF;GEN;SG	C
radiostation	radiostationen	N;NFIN	N;DEF;NOM;SG	C
oändlig	oändlig	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
anticyklon	anticyklons	N;NFIN	N;INDF;GEN;SG	C
stridsmedel	stridsmedlen	N;NFIN	N;DEF;NOM;PL	C
lagstiftning	lagstiftningar	N;NFIN	N;INDF;NOM;PL	C
match	matchen	N;NFIN	N;DEF;NOM;SG	C
samvete	samvetena	N;NFIN	N;DEF;NOM;PL	C
plommon	plommons	N;NFIN	N;INDF;GEN;SG	C
halvimperial	halvimperials	N;NFIN	N;INDF;GEN;SG	C
byrådirektör	byrådirektören	N;NFIN	N;DEF;NOM;SG	C
tanzanier	tanzanier	N;NFIN	N;INDF;NOM;PL	C
förstå	förstods	V;NFIN	V;PASS;IND;PST	C
begravd	begravde	ADJ;NFIN	ADJ;DEF;MASC;SG	C
transaktion	transaktionerna	N;NFIN	N;DEF;NOM;PL	C
korskrank	korskrank	N;NFIN	N;INDF;NOM;SG	C
baltisk	baltisk	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
krokodil	krokodilen	N;NFIN	N;DEF;NOM;SG	C
basta	basta	V;NFIN	V;IMP	C
tvivla	tvivlande	V.PTCP;NFIN	V.PTCP;PRS	C
plustecken	plusteckens	N;NFIN	N;INDF;GEN;PL	C
bilaga	bilagorna	N;NFIN	N;DEF;NOM;PL	C
nattduksbord	nattduksbordet	N;NFIN	N;DEF;NOM;SG	C
asgarva	asgarvande	V.PTCP;NFIN	V.PTCP;PRS	C
skatbo	skatbo	N;NFIN	N;INDF;NOM;SG	C
fåtölj	fåtölj	N;NFIN	N;INDF;NOM;SG	C
kombinera	kombinerar	V;NFIN	V;ACT;IND;PRS	C
kommutativ	kommutativ	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
nalle	nallens	N;NFIN	N;DEF;GEN;SG	C
bilfärja	bilfärja	N;NFIN	N;INDF;NOM;SG	C
hycklare	hycklare	N;NFIN	N;INDF;NOM;SG	C
mentor	mentorer	N;NFIN	N;INDF;NOM;PL	C
a-kassa	a-kassa	N;NFIN	N;INDF;NOM;SG	C
gruvstolpe	gruvstolpar	N;NFIN	N;INDF;NOM;PL	C
lösdriverska	lösdriverska	N;NFIN	N;INDF;NOM;SG	C
ringmuskel	ringmuskels	N;NFIN	N;INDF;GEN;SG	C
stena	stenas	V;NFIN	V;PASS;IND;PRS	C
translation	translationer	N;NFIN	N;INDF;NOM;PL	C
rodna	rodna	V;NFIN	V;IMP	C
magsmärta	magsmärta	N;NFIN	N;INDF;NOM;SG	C
syrgas	syrgas	N;NFIN	N;INDF;GEN;SG	C
underavdelning	underavdelningars	N;NFIN	N;INDF;GEN;PL	C
markör	markörers	N;NFIN	N;INDF;GEN;PL	C
blidka	blidka	V;NFIN	V;IMP	C
lagstiftning	lagstiftningen	N;NFIN	N;DEF;NOM;SG	C
livslängd	livslängden	N;NFIN	N;DEF;NOM;SG	C
teros	teros	N;NFIN	N;INDF;NOM;SG	C
gravvård	gravvårdars	N;NFIN	N;INDF;GEN;PL	C
avgasrör	avgasrörets	N;NFIN	N;DEF;GEN;SG	C
hitlista	hitlistas	N;NFIN	N;INDF;GEN;SG	C
palindrom	palindromers	N;NFIN	N;INDF;GEN;PL	C
regleringsbrev	regleringsbrev	N;NFIN	N;INDF;NOM;SG	C
cykloheptan	cykloheptanets	N;NFIN	N;DEF;GEN;SG	C
afrikanska	afrikanskors	N;NFIN	N;INDF;GEN;PL	C
kela	kela	V;NFIN	V;IMP	C
keton	ketonerna	N;NFIN	N;DEF;NOM;PL	C
ordstäv	ordstävets	N;NFIN	N;DEF;GEN;SG	C
nynorska	nynorskans	N;NFIN	N;DEF;GEN;SG	C
skriftlig	skriftligt	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
försyn	försynens	N;NFIN	N;DEF;GEN;SG	C
ministerium	ministeriers	N;NFIN	N;INDF;GEN;PL	C
institutionell	institutionelle	ADJ;NFIN	ADJ;DEF;MASC;SG	C
anlöpt	anlöpt	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
ljudlös	ljudlöse	ADJ;NFIN	ADJ;DEF;MASC;SG	C
affin	affin	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
twittra	twittra	V;NFIN	V;ACT;NFIN	C
haverera	havererade	V;NFIN	V;ACT;IND;PST	C
provocera	provocerade	V;NFIN	V;ACT;IND;PST	C
matlagning	matlagning	N;NFIN	N;INDF;NOM;SG	C
besiktiga	besiktigades	V;NFIN	V;PASS;IND;PST	C
småländska	småländskan	N;NFIN	N;DEF;NOM;SG	C
existentiell	existentielle	ADJ;NFIN	ADJ;DEF;MASC;SG	C
lokalisera	lokaliserande	V.PTCP;NFIN	V.PTCP;PRS	C
singla	singla	V;NFIN	V;IMP	C
slagare	slagares	N;NFIN	N;INDF;GEN;PL	C
räknesticka	räknestickors	N;NFIN	N;INDF;GEN;PL	C
bröa	bröade	V;NFIN	V;ACT;IND;PST	C
olla	olla	V;NFIN	V;IMP	C
barbera	barberad	V.PTCP;NFIN	V.PTCP;PST	C
diesel	dieseln	N;NFIN	N;DEF;NOM;SG	C
kläcka	kläckt	V.PTCP;NFIN	V.PTCP;PST	C
addition	additionerna	N;NFIN	N;DEF;NOM;PL	C
eftersträva	eftersträvar	V;NFIN	V;ACT;IND;PRS	C
afrikanska	afrikanskan	N;NFIN	N;DEF;NOM;SG	C
rörmokare	rörmokaren	N;NFIN	N;DEF;NOM;SG	C
börja	börja	V;NFIN	V;IMP	C
finländare	finländaren	N;NFIN	N;DEF;NOM;SG	C
page	pages	N;NFIN	N;INDF;GEN;SG	C
tjeckiska	tjeckiskans	N;NFIN	N;DEF;GEN;SG	C
signalement	signalement	N;NFIN	N;INDF;NOM;SG	C
samfund	samfund	N;NFIN	N;INDF;NOM;SG	C
applicera	applicera	V;NFIN	V;IMP	C
fritös	fritös	N;NFIN	N;INDF;GEN;SG	C
vindhål	vindhålets	N;NFIN	N;DEF;GEN;SG	C
huv	huvars	N;NFIN	N;INDF;GEN;PL	C
vattenplaning	vattenplaningen	N;NFIN	N;DEF;NOM;SG	C
landstingsdirektör	landstingsdirektören	N;NFIN	N;DEF;NOM;SG	C
gräslök	gräslökens	N;NFIN	N;DEF;GEN;SG	C
sydnäktergal	sydnäktergalarna	N;NFIN	N;DEF;NOM;PL	C
nöja	nöjer	V;NFIN	V;ACT;IND;PRS	C
ejder	ejder	N;NFIN	N;INDF;NOM;SG	C
upplag	upplag	N;NFIN	N;INDF;NOM;SG	C
förkasta	förkastas	V;NFIN	V;PASS;NFIN	C
galning	galningarna	N;NFIN	N;DEF;NOM;PL	C
översikt	översikt	N;NFIN	N;INDF;NOM;SG	C
panteist	panteistens	N;NFIN	N;DEF;GEN;SG	C
tunnbrödsrulle	tunnbrödsrullen	N;NFIN	N;DEF;NOM;SG	C
strålblomma	strålblomma	N;NFIN	N;INDF;NOM;SG	C
erinra	erinrade	V;NFIN	V;ACT;IND;PST	C
kolgruva	kolgruvors	N;NFIN	N;INDF;GEN;PL	C
dissekera	dissekera	V;NFIN	V;ACT;NFIN	C
spanjor	spanjorens	N;NFIN	N;DEF;GEN;SG	C
avlägsna	avlägsnas	V;NFIN	V;PASS;NFIN	C
lämpa	lämpande	V.PTCP;NFIN	V.PTCP;PRS	C
pennvässare	pennvässare	N;NFIN	N;INDF;NOM;SG	C
nominera	nominera	V;NFIN	V;IMP	C
regent	regenter	N;NFIN	N;INDF;NOM;PL	C
avtagen	avtagne	ADJ;NFIN	ADJ;DEF;MASC;SG	C
svåger	svågrars	N;NFIN	N;INDF;GEN;PL	C
härdsmälta	härdsmältans	N;NFIN	N;DEF;GEN;SG	C
metansyra	metansyra	N;NFIN	N;INDF;NOM;SG	C
hämma	hämmas	V;NFIN	V;PASS;IND;PRS	C
slickepinne	slickepinnen	N;NFIN	N;DEF;NOM;SG	C
rötmånad	rötmånaders	N;NFIN	N;INDF;GEN;PL	C
inrop	inropen	N;NFIN	N;DEF;NOM;PL	C
påve	påve	N;NFIN	N;INDF;NOM;SG	C
klaffel	klaffelen	N;NFIN	N;DEF;NOM;PL	C
konservburk	konservburks	N;NFIN	N;INDF;GEN;SG	C
bronsmedalj	bronsmedaljer	N;NFIN	N;INDF;NOM;PL	C
homofon	homofons	N;NFIN	N;INDF;GEN;SG	C
underskatta	underskattad	V.PTCP;NFIN	V.PTCP;PST	C
handläggare	handläggares	N;NFIN	N;INDF;GEN;PL	C
arbetsvecka	arbetsveckorna	N;NFIN	N;DEF;NOM;PL	C
koordinatsystem	koordinatsystemets	N;NFIN	N;DEF;GEN;SG	C
konstart	konstartens	N;NFIN	N;DEF;GEN;SG	C
rulltårta	rulltårta	N;NFIN	N;INDF;NOM;SG	C
munskänk	munskänken	N;NFIN	N;DEF;NOM;SG	C
stödstrumpa	stödstrumpans	N;NFIN	N;DEF;GEN;SG	C
vårdkase	vårdkasarna	N;NFIN	N;DEF;NOM;PL	C
anfang	anfangers	N;NFIN	N;INDF;GEN;PL	C
homogen	homogene	ADJ;NFIN	ADJ;DEF;MASC;SG	C
förvåna	förvånande	V.PTCP;NFIN	V.PTCP;PRS	C
datera	dateras	V;NFIN	V;PASS;IND;PRS	C
energikälla	energikälla	N;NFIN	N;INDF;NOM;SG	C
dödsdag	dödsdagarna	N;NFIN	N;DEF;NOM;PL	C
holländsk	holländsk	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
judoutövare	judoutövares	N;NFIN	N;INDF;GEN;SG	C
möjliggöra	möjliggjord	V.PTCP;NFIN	V.PTCP;PST	C
roa	roande	V.PTCP;NFIN	V.PTCP;PRS	C
lur	lur	N;NFIN	N;INDF;NOM;SG	C
inträffa	inträffa	V;NFIN	V;ACT;NFIN	C
femöring	femörings	N;NFIN	N;INDF;GEN;SG	C
inrikesministerium	inrikesministerium	N;NFIN	N;INDF;NOM;SG	C
luffare	luffarens	N;NFIN	N;DEF;GEN;SG	C
förutsätta	förutsätts	V;NFIN	V;PASS;IND;PRS	C
bollklubb	bollklubb	N;NFIN	N;INDF;NOM;SG	C
kontrastera	kontrasterades	V;NFIN	V;PASS;IND;PST	C
tumnagel	tumnagelns	N;NFIN	N;DEF;GEN;SG	C
blåmes	blåmes	N;NFIN	N;INDF;GEN;SG	C
kolväte	kolvätets	N;NFIN	N;DEF;GEN;SG	C
meddela	meddelade	V;NFIN	V;ACT;IND;PST	C
kronprins	kronprins	N;NFIN	N;INDF;NOM;SG	C
kedjehus	kedjehus	N;NFIN	N;INDF;NOM;SG	C
minikjol	minikjolars	N;NFIN	N;INDF;GEN;PL	C
rättshaverist	rättshaverist	N;NFIN	N;INDF;NOM;SG	C
kombinera	kombinerade	V;NFIN	V;ACT;IND;PST	C
gravvård	gravvårdar	N;NFIN	N;INDF;NOM;PL	C
fordra	fordrades	V;NFIN	V;PASS;IND;PST	C
flydd	flydde	ADJ;NFIN	ADJ;DEF;MASC;SG	C
ansad	ansad	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
statschef	statschefer	N;NFIN	N;INDF;NOM;PL	C
konvoj	konvojens	N;NFIN	N;DEF;GEN;SG	C
begynd	begynt	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
fras	fras	N;NFIN	N;INDF;GEN;SG	C
uzbek	uzbekerna	N;NFIN	N;DEF;NOM;PL	C
verklighet	verkligheten	N;NFIN	N;DEF;NOM;SG	C
dödsfall	dödsfalls	N;NFIN	N;INDF;GEN;PL	C
ettstruken	ettstrukne	ADJ;NFIN	ADJ;DEF;MASC;SG	C
komplettera	kompletteras	V;NFIN	V;PASS;IND;PRS	C
könsnorm	könsnormer	N;NFIN	N;INDF;NOM;PL	C
depå	depå	N;NFIN	N;INDF;NOM;SG	C
fegis	fegis	N;NFIN	N;INDF;GEN;SG	C
blöt	blöte	ADJ;NFIN	ADJ;DEF;MASC;SG	C
spelpjäs	spelpjäserna	N;NFIN	N;DEF;NOM;PL	C
beteckna	beteckna	V;NFIN	V;ACT;NFIN	C
extenta	extentor	N;NFIN	N;INDF;NOM;PL	C
enslinje	enslinjerna	N;NFIN	N;DEF;NOM;PL	C
åttondedel	åttondedelars	N;NFIN	N;INDF;GEN;PL	C
svordom	svordom	N;NFIN	N;INDF;NOM;SG	C
snedstreck	snedstreck	N;NFIN	N;INDF;NOM;SG	C
stadsstadga	stadsstadgan	N;NFIN	N;DEF;NOM;SG	C
papperskniv	papperskniv	N;NFIN	N;INDF;NOM;SG	C
skottdag	skottdagen	N;NFIN	N;DEF;NOM;SG	C
filatelist	filatelisterna	N;NFIN	N;DEF;NOM;PL	C
derivata	derivatorna	N;NFIN	N;DEF;NOM;PL	C
departementsråd	departementsråd	N;NFIN	N;INDF;NOM;SG	C
kontrabas	kontrabas	N;NFIN	N;INDF;NOM;SG	C
skickad	skickad	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
jeep	jeepars	N;NFIN	N;INDF;GEN;PL	C
assisterad	assisterad	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
oxidationstal	oxidationstalet	N;NFIN	N;DEF;NOM;SG	C
öppna	öppnande	V.PTCP;NFIN	V.PTCP;PRS	C
essens	essensers	N;NFIN	N;INDF;GEN;PL	C
bildordbok	bildordbokens	N;NFIN	N;DEF;GEN;SG	C
anarkist	anarkister	N;NFIN	N;INDF;NOM;PL	C
biflod	bifloderna	N;NFIN	N;DEF;NOM;PL	C
respektera	respekterades	V;NFIN	V;PASS;IND;PST	C
ruinera	ruinera	V;NFIN	V;ACT;NFIN	C
misshandla	misshandlas	V;NFIN	V;PASS;IND;PRS	C
gelé	gelé	N;NFIN	N;INDF;NOM;SG	C
kvittera	kvitterande	V.PTCP;NFIN	V.PTCP;PRS	C
mustasch	mustasch	N;NFIN	N;INDF;NOM;SG	C
indikera	indikerad	V.PTCP;NFIN	V.PTCP;PST	C
konfigurera	konfigurera	V;NFIN	V;ACT;NFIN	C
expandera	expanderade	V;NFIN	V;ACT;IND;PST	C
tromb	trombs	N;NFIN	N;INDF;GEN;SG	C
exponerad	exponerad	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
kaos	kaoset	N;NFIN	N;DEF;NOM;SG	C
polisbyrå	polisbyråerna	N;NFIN	N;DEF;NOM;PL	C
nattklubb	nattklubb	N;NFIN	N;INDF;NOM;SG	C
inspektera	inspekterades	V;NFIN	V;PASS;IND;PST	C
sjöbod	sjöbods	N;NFIN	N;INDF;GEN;SG	C
jordbävning	jordbävnings	N;NFIN	N;INDF;GEN;SG	C
obetalbar	obetalbar	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
vägrad	vägrade	ADJ;NFIN	ADJ;DEF;MASC;SG	C
trigonometri	trigonometrin	N;NFIN	N;DEF;NOM;SG	C
adelssläkt	adelssläkt	N;NFIN	N;INDF;NOM;SG	C
barntå	barntås	N;NFIN	N;INDF;GEN;SG	C
pudel	pudels	N;NFIN	N;INDF;GEN;SG	C
absid	absiderna	N;NFIN	N;DEF;NOM;PL	C
traditionell	traditionelle	ADJ;NFIN	ADJ;DEF;MASC;SG	C
flickvän	flickvänner	N;NFIN	N;INDF;NOM;PL	C
emigrera	emigreras	V;NFIN	V;PASS;IND;PRS	C
statsbudget	statsbudgetar	N;NFIN	N;INDF;NOM;PL	C
världsmästare	världsmästaren	N;NFIN	N;DEF;NOM;SG	C
fordra	fordrande	V.PTCP;NFIN	V.PTCP;PRS	C
bosätta	bosatte	V;NFIN	V;ACT;IND;PST	C
eldgaffel	eldgaffelns	N;NFIN	N;DEF;GEN;SG	C
index	index	N;NFIN	N;INDF;GEN;SG	C
borrmaskin	borrmaskinens	N;NFIN	N;DEF;GEN;SG	C
stånd	stånd	N;NFIN	N;INDF;NOM;SG	C
