src word,tgt word,src slot,src predicted MSD,tgt slot,tgt predicted MSD,src apertium tags,tgt apertium tags,annotation
exposed,expose,1_1,V;PST,1_2,V;NFIN,adj; - verb;past - verb;pp,verb;inf - verb;pres - verb;imp,C
expose,exposed,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,adj; - verb;past - verb;pp,C
perched,perch,1_1,V;PST,1_2,V;NFIN,,,SRC_LEXICAL_ERROR
perch,perched,1_2,V;NFIN,1_1,V;PST,,,TGT_LEXICAL_ERROR
excluded,exclude,1_1,V;PST,1_2,V;NFIN,adj; - verb;past - verb;pp,verb;inf - verb;pres - verb;imp,C
exclude,excluded,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,adj; - verb;past - verb;pp,C
careful,carefully,1_2,V;NFIN,1_4,?,adj;,adv;,POS_PAIR_ERROR
carefully,careful,1_4,?,1_2,V;NFIN,adv;,adj;,POS_PAIR_ERROR
enters,entered,1_0,V;3;SG;PRS,1_1,V;PST,verb;pres;p3;sg,verb;pp - verb;past,C
enters,enter,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,verb;inf - verb;pres - verb;imp,C
enters,entering,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,verb;pres;p3;sg,n;sg - verb;pprs - verb;subs - verb;ger,C
entered,enters,1_1,V;PST,1_0,V;3;SG;PRS,verb;pp - verb;past,verb;pres;p3;sg,C
entered,enter,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,verb;inf - verb;pres - verb;imp,C
entered,entering,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,n;sg - verb;pprs - verb;subs - verb;ger,C
enter,enters,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
enter,entered,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
enter,entering,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;imp,n;sg - verb;pprs - verb;subs - verb;ger,C
entering,enters,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,n;sg - verb;pprs - verb;subs - verb;ger,verb;pres;p3;sg,C
entering,entered,1_3,V;V.PTCP;PRS,1_1,V;PST,n;sg - verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
entering,enter,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,verb;inf - verb;pres - verb;imp,C
kissed,kiss,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,n;sg - verb;inf - verb;pres - verb;imp,C
kissed,kissing,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,verb;pprs - verb;subs - verb;ger,C
kiss,kissed,1_2,V;NFIN,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
kiss,kissing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
kissing,kissed,1_3,V;V.PTCP;PRS,1_1,V;PST,verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
kissing,kiss,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,C
obtained,obtain,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,verb;inf - verb;pres - verb;imp,C
obtained,obtaining,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,verb;pprs - verb;subs - verb;ger,C
obtain,obtained,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
obtain,obtaining,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
obtaining,obtained,1_3,V;V.PTCP;PRS,1_1,V;PST,verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
obtaining,obtain,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,verb;inf - verb;pres - verb;imp,C
have,having,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;inf - verb;pres - verb;imp,verb;pprs - verb;pprs - verb;subs - verb;subs - verb;ger - verb;ger,C
having,have,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;pprs - verb;subs - verb;subs - verb;ger - verb;ger,verb;inf - verb;pres - verb;inf - verb;pres - verb;imp,C
mats,mat,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,adj; - n;sg,C
mat,mats,1_2,V;NFIN,1_0,V;3;SG;PRS,adj; - n;sg,n;pl,C
amounts,amount,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
amount,amounts,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
sailed,sail,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,n;sg - verb;inf - verb;pres - verb;imp,C
sailed,sailing,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,n;sg - verb;pprs - verb;subs - verb;ger,C
sail,sailed,1_2,V;NFIN,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
sail,sailing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;sg - verb;pprs - verb;subs - verb;ger,C
sailing,sailed,1_3,V;V.PTCP;PRS,1_1,V;PST,n;sg - verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
sailing,sail,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,C
neglected,neglect,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,n;sg - verb;inf - verb;pres - verb;imp,C
neglected,neglecting,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,verb;pprs - verb;subs - verb;ger,C
neglect,neglected,1_2,V;NFIN,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
neglect,neglecting,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
neglecting,neglected,1_3,V;V.PTCP;PRS,1_1,V;PST,verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
neglecting,neglect,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,C
clear,clearly,1_2,V;NFIN,1_4,?,adj;sint - verb;inf - verb;pres - verb;imp,adv;,POS_PAIR_ERROR
clearly,clear,1_4,?,1_2,V;NFIN,adv;,adj;sint - verb;inf - verb;pres - verb;imp,POS_PAIR_ERROR
dreams,dream,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
dream,dreams,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
seasons,seasoned,1_0,V;3;SG;PRS,1_1,V;PST,n;pl - verb;pres;p3;sg,verb;pp - verb;past,C
seasons,season,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
seasoned,seasons,1_1,V;PST,1_0,V;3;SG;PRS,verb;pp - verb;past,n;pl - verb;pres;p3;sg,C
seasoned,season,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,n;sg - verb;inf - verb;pres - verb;imp,C
season,seasons,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
season,seasoned,1_2,V;NFIN,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
boasts,boasted,1_0,V;3;SG;PRS,1_1,V;PST,verb;pres;p3;sg,verb;pp - verb;past,C
boasts,boast,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,verb;inf - verb;pres - verb;imp,C
boasts,boasting,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,verb;pres;p3;sg,n;sg - verb;pprs - verb;subs - verb;ger,C
boasted,boasts,1_1,V;PST,1_0,V;3;SG;PRS,verb;pp - verb;past,verb;pres;p3;sg,C
boasted,boast,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,verb;inf - verb;pres - verb;imp,C
boasted,boasting,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,n;sg - verb;pprs - verb;subs - verb;ger,C
boast,boasts,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
boast,boasted,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
boast,boasting,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;imp,n;sg - verb;pprs - verb;subs - verb;ger,C
boasting,boasts,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,n;sg - verb;pprs - verb;subs - verb;ger,verb;pres;p3;sg,C
boasting,boasted,1_3,V;V.PTCP;PRS,1_1,V;PST,n;sg - verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
boasting,boast,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,verb;inf - verb;pres - verb;imp,C
summoned,summoning,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,verb;pprs - verb;subs - verb;ger,C
summoning,summoned,1_3,V;V.PTCP;PRS,1_1,V;PST,verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
true,truly,1_2,V;NFIN,1_4,?,adj;sint,adv;,POS_PAIR_ERROR
truly,true,1_4,?,1_2,V;NFIN,adv;,adj;sint,POS_PAIR_ERROR
levites,levite,1_0,V;3;SG;PRS,1_2,V;NFIN,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
levite,levites,1_2,V;NFIN,1_0,V;3;SG;PRS,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
ministers,minister,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
minister,ministers,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
kilograms,kilogram,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
kilogram,kilograms,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
overtakes,overtake,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,verb;inf - verb;pres - verb;imp,C
overtake,overtakes,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
attendants,attendant,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
attendant,attendants,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
discriminated,discriminate,1_1,V;PST,1_2,V;NFIN,verb;past - verb;pp,verb;inf - verb;pres - verb;imp,C
discriminate,discriminated,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;past - verb;pp,C
brings,bring,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,verb;inf - verb;pres - verb;imp,C
brings,bringing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,verb;pres;p3;sg,verb;pprs - verb;subs - verb;ger,C
bring,brings,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
bring,bringing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
bringing,brings,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,verb;pprs - verb;subs - verb;ger,verb;pres;p3;sg,C
bringing,bring,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,verb;inf - verb;pres - verb;imp,C
recalled,recall,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,n;sg - verb;inf - verb;pres - verb;imp,C
recalled,recalling,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,verb;pprs - verb;subs - verb;ger,C
recall,recalled,1_2,V;NFIN,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
recall,recalling,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg - verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
recalling,recalled,1_3,V;V.PTCP;PRS,1_1,V;PST,verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
recalling,recall,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,n;sg - verb;inf - verb;pres - verb;imp,C
thousands,thousand,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,num;pl - n;sg,C
thousand,thousands,1_2,V;NFIN,1_0,V;3;SG;PRS,num;pl - n;sg,n;pl,C
displays,displayed,1_0,V;3;SG;PRS,1_1,V;PST,n;pl - verb;pres;p3;sg,verb;pp - verb;past - adj;,C
displays,display,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg - verb;inf - verb;pres - verb;imp,C
displayed,displays,1_1,V;PST,1_0,V;3;SG;PRS,verb;pp - verb;past - adj;,n;pl - verb;pres;p3;sg,C
displayed,display,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past - adj;,n;sg - verb;inf - verb;pres - verb;imp,C
display,displays,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
display,displayed,1_2,V;NFIN,1_1,V;PST,n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past - adj;,C
sisters,sister,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
sister,sisters,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
necks,necked,1_0,V;3;SG;PRS,1_1,V;PST,,,TGT_LEXICAL_ERROR
necks,neck,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
necked,necks,1_1,V;PST,1_0,V;3;SG;PRS,,,SRC_LEXICAL_ERROR
necked,neck,1_1,V;PST,1_2,V;NFIN,,,SRC_LEXICAL_ERROR
neck,necks,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
neck,necked,1_2,V;NFIN,1_1,V;PST,,,TGT_LEXICAL_ERROR
takes,take,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,verb;inf - verb;pres - verb;imp,C
take,takes,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
clothes,cloths,1_0,V;3;SG;PRS,1_0,V;3;SG;PRS,n;pl - verb;pres;p3;sg,n;pl,PARADIGM_ERROR
cloths,clothes,1_0,V;3;SG;PRS,1_0,V;3;SG;PRS,n;pl,n;pl - verb;pres;p3;sg,PARADIGM_ERROR
clothes,clothed,1_0,V;3;SG;PRS,1_1,V;PST,n;pl - verb;pres;p3;sg,verb;past - verb;pp,C
cloths,clothed,1_0,V;3;SG;PRS,1_1,V;PST,n;pl,verb;past - verb;pp,POS_PAIR_ERROR
clothes,cloth,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,n;sg,PARADIGM_ERROR
clothes,clothe,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,verb;inf - verb;pres - verb;imp,C
cloths,cloth,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
cloths,clothe,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,verb;inf - verb;pres - verb;imp,POS_PAIR_ERROR
clothes,clothing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,n;pl - verb;pres;p3;sg,n;sg - verb;pprs - verb;subs - verb;ger,C
cloths,clothing,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,n;pl,n;sg - verb;pprs - verb;subs - verb;ger,PARADIGM_ERROR
clothed,clothes,1_1,V;PST,1_0,V;3;SG;PRS,verb;past - verb;pp,n;pl - verb;pres;p3;sg,C
clothed,cloths,1_1,V;PST,1_0,V;3;SG;PRS,verb;past - verb;pp,n;pl,POS_PAIR_ERROR
clothed,cloth,1_1,V;PST,1_2,V;NFIN,verb;past - verb;pp,n;sg,POS_PAIR_ERROR
clothed,clothe,1_1,V;PST,1_2,V;NFIN,verb;past - verb;pp,verb;inf - verb;pres - verb;imp,C
clothed,clothing,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;past - verb;pp,n;sg - verb;pprs - verb;subs - verb;ger,C
cloth,clothes,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl - verb;pres;p3;sg,PARADIGM_ERROR
cloth,cloths,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
clothe,clothes,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
clothe,cloths,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,n;pl,POS_PAIR_ERROR
cloth,clothed,1_2,V;NFIN,1_1,V;PST,n;sg,verb;past - verb;pp,POS_PAIR_ERROR
clothe,clothed,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;past - verb;pp,C
cloth,clothe,1_2,V;NFIN,1_2,V;NFIN,n;sg,verb;inf - verb;pres - verb;imp,POS_PAIR_ERROR
clothe,cloth,1_2,V;NFIN,1_2,V;NFIN,verb;inf - verb;pres - verb;imp,n;sg,POS_PAIR_ERROR
cloth,clothing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,n;sg,n;sg - verb;pprs - verb;subs - verb;ger,PARADIGM_ERROR
clothe,clothing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;imp,n;sg - verb;pprs - verb;subs - verb;ger,C
clothing,clothes,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,n;sg - verb;pprs - verb;subs - verb;ger,n;pl - verb;pres;p3;sg,C
clothing,cloths,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,n;sg - verb;pprs - verb;subs - verb;ger,n;pl,PARADIGM_ERROR
clothing,clothed,1_3,V;V.PTCP;PRS,1_1,V;PST,n;sg - verb;pprs - verb;subs - verb;ger,verb;past - verb;pp,C
clothing,cloth,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,n;sg,PARADIGM_ERROR
clothing,clothe,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,verb;inf - verb;pres - verb;imp,C
waves,wave,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,adj; - n;sg - verb;inf - verb;pres - verb;imp,C
wave,waves,1_2,V;NFIN,1_0,V;3;SG;PRS,adj; - n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
subjects,subjected,1_0,V;3;SG;PRS,1_1,V;PST,n;pl - verb;pres;p3;sg,verb;pp - verb;past,C
subjects,subject,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl - verb;pres;p3;sg,adj; - n;sg - verb;inf - verb;pres - verb;imp,C
subjects,subjecting,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,n;pl - verb;pres;p3;sg,verb;pprs - verb;subs - verb;ger,C
subjected,subjects,1_1,V;PST,1_0,V;3;SG;PRS,verb;pp - verb;past,n;pl - verb;pres;p3;sg,C
subjected,subject,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,adj; - n;sg - verb;inf - verb;pres - verb;imp,C
subjected,subjecting,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,verb;pprs - verb;subs - verb;ger,C
subject,subjects,1_2,V;NFIN,1_0,V;3;SG;PRS,adj; - n;sg - verb;inf - verb;pres - verb;imp,n;pl - verb;pres;p3;sg,C
subject,subjected,1_2,V;NFIN,1_1,V;PST,adj; - n;sg - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
subject,subjecting,1_2,V;NFIN,1_3,V;V.PTCP;PRS,adj; - n;sg - verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
subjecting,subjects,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,verb;pprs - verb;subs - verb;ger,n;pl - verb;pres;p3;sg,C
subjecting,subjected,1_3,V;V.PTCP;PRS,1_1,V;PST,verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
subjecting,subject,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,adj; - n;sg - verb;inf - verb;pres - verb;imp,C
blinded,blind,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,adj;sint - verb;inf - verb;pres - verb;imp,C
blind,blinded,1_2,V;NFIN,1_1,V;PST,adj;sint - verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
consumed,consume,1_1,V;PST,1_2,V;NFIN,verb;past - verb;pp,verb;inf - verb;pres - verb;imp,C
consumed,consuming,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;past - verb;pp,verb;pprs - verb;subs - verb;ger,C
consume,consumed,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;past - verb;pp,C
consume,consuming,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
consuming,consumed,1_3,V;V.PTCP;PRS,1_1,V;PST,verb;pprs - verb;subs - verb;ger,verb;past - verb;pp,C
consuming,consume,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,verb;inf - verb;pres - verb;imp,C
eats,eat,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,verb;inf - verb;pres - verb;imp,C
eats,eating,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,verb;pres;p3;sg,n;sg - verb;pprs - verb;subs - verb;ger,C
eat,eats,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
eat,eating,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;imp,n;sg - verb;pprs - verb;subs - verb;ger,C
eating,eats,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,n;sg - verb;pprs - verb;subs - verb;ger,verb;pres;p3;sg,C
eating,eat,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,verb;inf - verb;pres - verb;imp,C
meets,meet,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,verb;inf - verb;pres - verb;imp,C
meets,meeting,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,verb;pres;p3;sg,n;sg - verb;pprs - verb;subs - verb;ger,C
meet,meets,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
meet,meeting,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;imp,n;sg - verb;pprs - verb;subs - verb;ger,C
meeting,meets,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,n;sg - verb;pprs - verb;subs - verb;ger,verb;pres;p3;sg,C
meeting,meet,1_3,V;V.PTCP;PRS,1_2,V;NFIN,n;sg - verb;pprs - verb;subs - verb;ger,verb;inf - verb;pres - verb;imp,C
suppose,supposing,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
supposing,suppose,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,verb;inf - verb;pres - verb;imp,C
promotes,promote,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,verb;inf - verb;pres - verb;imp,C
promote,promotes,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
prays,prayed,1_0,V;3;SG;PRS,1_1,V;PST,verb;pres;p3;sg,verb;pp - verb;past,C
prays,pray,1_0,V;3;SG;PRS,1_2,V;NFIN,verb;pres;p3;sg,verb;inf - verb;pres - verb;imp,C
prays,praying,1_0,V;3;SG;PRS,1_3,V;V.PTCP;PRS,verb;pres;p3;sg,verb;pprs - verb;subs - verb;ger,C
prays,prayer,1_0,V;3;SG;PRS,1_5,N;SG,verb;pres;p3;sg,n;sg,POS_PAIR_ERROR
prayed,prays,1_1,V;PST,1_0,V;3;SG;PRS,verb;pp - verb;past,verb;pres;p3;sg,C
prayed,pray,1_1,V;PST,1_2,V;NFIN,verb;pp - verb;past,verb;inf - verb;pres - verb;imp,C
prayed,praying,1_1,V;PST,1_3,V;V.PTCP;PRS,verb;pp - verb;past,verb;pprs - verb;subs - verb;ger,C
prayed,prayer,1_1,V;PST,1_5,N;SG,verb;pp - verb;past,n;sg,POS_PAIR_ERROR
pray,prays,1_2,V;NFIN,1_0,V;3;SG;PRS,verb;inf - verb;pres - verb;imp,verb;pres;p3;sg,C
pray,prayed,1_2,V;NFIN,1_1,V;PST,verb;inf - verb;pres - verb;imp,verb;pp - verb;past,C
pray,praying,1_2,V;NFIN,1_3,V;V.PTCP;PRS,verb;inf - verb;pres - verb;imp,verb;pprs - verb;subs - verb;ger,C
pray,prayer,1_2,V;NFIN,1_5,N;SG,verb;inf - verb;pres - verb;imp,n;sg,POS_PAIR_ERROR
praying,prays,1_3,V;V.PTCP;PRS,1_0,V;3;SG;PRS,verb;pprs - verb;subs - verb;ger,verb;pres;p3;sg,C
praying,prayed,1_3,V;V.PTCP;PRS,1_1,V;PST,verb;pprs - verb;subs - verb;ger,verb;pp - verb;past,C
praying,pray,1_3,V;V.PTCP;PRS,1_2,V;NFIN,verb;pprs - verb;subs - verb;ger,verb;inf - verb;pres - verb;imp,C
praying,prayer,1_3,V;V.PTCP;PRS,1_5,N;SG,verb;pprs - verb;subs - verb;ger,n;sg,POS_PAIR_ERROR
prayer,prays,1_5,N;SG,1_0,V;3;SG;PRS,n;sg,verb;pres;p3;sg,POS_PAIR_ERROR
prayer,prayed,1_5,N;SG,1_1,V;PST,n;sg,verb;pp - verb;past,POS_PAIR_ERROR
prayer,pray,1_5,N;SG,1_2,V;NFIN,n;sg,verb;inf - verb;pres - verb;imp,POS_PAIR_ERROR
prayer,praying,1_5,N;SG,1_3,V;V.PTCP;PRS,n;sg,verb;pprs - verb;subs - verb;ger,POS_PAIR_ERROR
due,duly,1_2,V;NFIN,1_4,?,adj;,adv;,POS_PAIR_ERROR
duly,due,1_4,?,1_2,V;NFIN,adv;,adj;,POS_PAIR_ERROR
thorns,thorn,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
thorn,thorns,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
baskets,basket,1_0,V;3;SG;PRS,1_2,V;NFIN,n;pl,n;sg,C
basket,baskets,1_2,V;NFIN,1_0,V;3;SG;PRS,n;sg,n;pl,C
