src word,tgt word,src slot,tgt slot
vænta,væntið,1_14,1_15
væntum,vænta,1_2,1_14
væntum,væntum,1_2,1_2
væntum,vænti,1_2,1_7
væntum,væntið,1_2,1_15
vænti,vænta,1_7,1_14
vænti,væntum,1_7,1_2
vænti,vænti,1_7,1_7
vænti,væntið,1_7,1_15
væntið,vænta,1_15,1_14
væntið,væntum,1_15,1_2
væntið,vænti,1_15,1_7
væntið,væntið,1_15,1_15
munaðarlaus,munaðarlaus,1_0,1_0
munaðarlaus,munaðarlausa,1_0,1_14
munaðarlausa,munaðarlaus,1_14,1_0
munaðarlausa,munaðarlausa,1_14,1_14
stungið,stungið,1_15,1_15
stungið,stungu,1_15,1_17
stungu,stungið,1_17,1_15
stungu,stungu,1_17,1_17
gjöf,gjöf,1_0,1_0
gjöf,gjöfum,1_0,1_2
gjöfum,gjöf,1_2,1_0
gjöfum,gjöfum,1_2,1_2
hátíð,hátíð,1_0,1_0
hátíð,hátíðin,1_0,1_6
hátíð,hátíðar,1_0,1_9
hátíðin,hátíð,1_6,1_0
hátíðin,hátíðin,1_6,1_6
hátíðin,hátíðar,1_6,1_9
hátíðar,hátíð,1_9,1_0
hátíðar,hátíðin,1_9,1_6
hátíðar,hátíðar,1_9,1_9
lagðan,lagðan,1_3,1_3
lagðan,lagðir,1_3,1_4
lagðan,lagðar,1_3,1_9
lagðan,lagður,1_3,1_12
lagðir,lagðan,1_4,1_3
lagðir,lagðir,1_4,1_4
lagðir,lagðar,1_4,1_9
lagðir,lagður,1_4,1_12
lagðar,lagðan,1_9,1_3
lagðar,lagðir,1_9,1_4
lagðar,lagðar,1_9,1_9
lagðar,lagður,1_9,1_12
lagður,lagðan,1_12,1_3
lagður,lagðir,1_12,1_4
lagður,lagðar,1_12,1_9
lagður,lagður,1_12,1_12
ánauð,ánauð,1_0,1_0
ánauð,ánauðar,1_0,1_9
ánauðar,ánauð,1_9,1_0
ánauðar,ánauðar,1_9,1_9
þjónusta,þjónusta,1_14,1_14
þjónusta,þjónustu,1_14,1_17
þjónusta,þjónustan,1_14,1_3
þjónustu,þjónusta,1_17,1_14
þjónustu,þjónustu,1_17,1_17
þjónustu,þjónustan,1_17,1_3
þjónustan,þjónusta,1_3,1_14
þjónustan,þjónustu,1_3,1_17
þjónustan,þjónustan,1_3,1_3
alla,alla,1_14,1_14
alla,alls,1_14,1_13
alla,allur,1_14,1_12
alla,allt,1_14,1_0
alla,allar,1_14,1_9
alla,allan,1_14,1_3
alla,allir,1_14,1_4
alls,alla,1_13,1_14
alls,alls,1_13,1_13
alls,allur,1_13,1_12
alls,allt,1_13,1_0
alls,allar,1_13,1_9
alls,allan,1_13,1_3
alls,allir,1_13,1_4
allur,alla,1_12,1_14
allur,alls,1_12,1_13
allur,allur,1_12,1_12
allur,allt,1_12,1_0
allur,allar,1_12,1_9
allur,allan,1_12,1_3
allur,allir,1_12,1_4
allt,alla,1_0,1_14
allt,alls,1_0,1_13
allt,allur,1_0,1_12
allt,allt,1_0,1_0
allt,allar,1_0,1_9
allt,allan,1_0,1_3
allt,allir,1_0,1_4
allar,alla,1_9,1_14
allar,alls,1_9,1_13
allar,allur,1_9,1_12
allar,allt,1_9,1_0
allar,allar,1_9,1_9
allar,allan,1_9,1_3
allar,allir,1_9,1_4
allan,alla,1_3,1_14
allan,alls,1_3,1_13
allan,allur,1_3,1_12
allan,allt,1_3,1_0
allan,allar,1_3,1_9
allan,allan,1_3,1_3
allan,allir,1_3,1_4
allir,alla,1_4,1_14
allir,alls,1_4,1_13
allir,allur,1_4,1_12
allir,allt,1_4,1_0
allir,allar,1_4,1_9
allir,allan,1_4,1_3
allir,allir,1_4,1_4
uppbygging,uppbygging,1_0,1_0
uppbygging,uppbyggingar,1_0,1_9
uppbyggingar,uppbygging,1_9,1_0
uppbyggingar,uppbyggingar,1_9,1_9
Fögrudyr,Fögrudyr,1_0,1_0
Fögrudyr,Fögrudyrum,1_0,1_2
Fögrudyrum,Fögrudyr,1_2,1_0
Fögrudyrum,Fögrudyrum,1_2,1_2
dulda,dulda,1_14,1_14
dulda,duldar,1_14,1_9
duldar,dulda,1_9,1_14
duldar,duldar,1_9,1_9
votta,votta,1_14,1_14
votta,vottar,1_14,1_9
votta,vottað,1_14,1_8
votta,vottur,1_14,1_12
votta,votturinn,1_14,1_16
votta,vottum,1_14,1_2
vottar,votta,1_9,1_14
vottar,vottar,1_9,1_9
vottar,vottað,1_9,1_8
vottar,vottur,1_9,1_12
vottar,votturinn,1_9,1_16
vottar,vottum,1_9,1_2
vottað,votta,1_8,1_14
vottað,vottar,1_8,1_9
vottað,vottað,1_8,1_8
vottað,vottur,1_8,1_12
vottað,votturinn,1_8,1_16
vottað,vottum,1_8,1_2
vottur,votta,1_12,1_14
vottur,vottar,1_12,1_9
vottur,vottað,1_12,1_8
vottur,vottur,1_12,1_12
vottur,votturinn,1_12,1_16
vottur,vottum,1_12,1_2
votturinn,votta,1_16,1_14
votturinn,vottar,1_16,1_9
votturinn,vottað,1_16,1_8
votturinn,vottur,1_16,1_12
votturinn,votturinn,1_16,1_16
votturinn,vottum,1_16,1_2
vottum,votta,1_2,1_14
vottum,vottar,1_2,1_9
vottum,vottað,1_2,1_8
vottum,vottur,1_2,1_12
vottum,votturinn,1_2,1_16
vottum,vottum,1_2,1_2
ásett,ásett,1_0,1_0
ásett,ásetti,1_0,1_7
ásett,ásettu,1_0,1_17
ásetti,ásett,1_7,1_0
ásetti,ásetti,1_7,1_7
ásetti,ásettu,1_7,1_17
ásettu,ásett,1_17,1_0
ásettu,ásetti,1_17,1_7
ásettu,ásettu,1_17,1_17
aðstoð,aðstoð,1_0,1_0
aðstoð,aðstoðar,1_0,1_9
aðstoðar,aðstoð,1_9,1_0
aðstoðar,aðstoðar,1_9,1_9
mannlegan,mannlegan,1_3,1_3
mannlegan,mannlegur,1_3,1_12
mannlegur,mannlegan,1_12,1_3
mannlegur,mannlegur,1_12,1_12
eldsloga,eldsloga,1_14,1_14
eldsloga,eldslogum,1_14,1_2
eldsloga,eldslogi,1_14,1_7
eldslogum,eldsloga,1_2,1_14
eldslogum,eldslogum,1_2,1_2
eldslogum,eldslogi,1_2,1_7
eldslogi,eldsloga,1_7,1_14
eldslogi,eldslogum,1_7,1_2
eldslogi,eldslogi,1_7,1_7
brennifórnir,brennifórnir,1_4,1_4
brennifórnir,brennifórnum,1_4,1_2
brennifórnum,brennifórnir,1_2,1_4
brennifórnum,brennifórnum,1_2,1_2
pund,pund,1_0,1_0
pund,pundin,1_0,1_6
pund,pundið,1_0,1_15
pund,pundum,1_0,1_2
pundin,pund,1_6,1_0
pundin,pundin,1_6,1_6
pundin,pundið,1_6,1_15
pundin,pundum,1_6,1_2
pundið,pund,1_15,1_0
pundið,pundin,1_15,1_6
pundið,pundið,1_15,1_15
pundið,pundum,1_15,1_2
pundum,pund,1_2,1_0
pundum,pundin,1_2,1_6
pundum,pundið,1_2,1_15
pundum,pundum,1_2,1_2
konung,konung,1_0,1_0
konung,konungs,1_0,1_13
konung,konunga,1_0,1_14
konung,konungar,1_0,1_9
konung,konungur,1_0,1_12
konung,konungurinn,1_0,1_16
konung,konungunum,1_0,1_1
konung,konungum,1_0,1_2
konung,konungi,1_0,1_7
konungs,konung,1_13,1_0
konungs,konungs,1_13,1_13
konungs,konunga,1_13,1_14
konungs,konungar,1_13,1_9
konungs,konungur,1_13,1_12
konungs,konungurinn,1_13,1_16
konungs,konungunum,1_13,1_1
konungs,konungum,1_13,1_2
konungs,konungi,1_13,1_7
konunga,konung,1_14,1_0
konunga,konungs,1_14,1_13
konunga,konunga,1_14,1_14
konunga,konungar,1_14,1_9
konunga,konungur,1_14,1_12
konunga,konungurinn,1_14,1_16
konunga,konungunum,1_14,1_1
konunga,konungum,1_14,1_2
konunga,konungi,1_14,1_7
konungar,konung,1_9,1_0
konungar,konungs,1_9,1_13
konungar,konunga,1_9,1_14
konungar,konungar,1_9,1_9
konungar,konungur,1_9,1_12
konungar,konungurinn,1_9,1_16
konungar,konungunum,1_9,1_1
konungar,konungum,1_9,1_2
konungar,konungi,1_9,1_7
konungur,konung,1_12,1_0
konungur,konungs,1_12,1_13
konungur,konunga,1_12,1_14
konungur,konungar,1_12,1_9
konungur,konungur,1_12,1_12
konungur,konungurinn,1_12,1_16
konungur,konungunum,1_12,1_1
konungur,konungum,1_12,1_2
konungur,konungi,1_12,1_7
konungurinn,konung,1_16,1_0
konungurinn,konungs,1_16,1_13
konungurinn,konunga,1_16,1_14
konungurinn,konungar,1_16,1_9
konungurinn,konungur,1_16,1_12
konungurinn,konungurinn,1_16,1_16
konungurinn,konungunum,1_16,1_1
konungurinn,konungum,1_16,1_2
konungurinn,konungi,1_16,1_7
konungunum,konung,1_1,1_0
konungunum,konungs,1_1,1_13
konungunum,konunga,1_1,1_14
konungunum,konungar,1_1,1_9
konungunum,konungur,1_1,1_12
konungunum,konungurinn,1_1,1_16
konungunum,konungunum,1_1,1_1
konungunum,konungum,1_1,1_2
konungunum,konungi,1_1,1_7
konungum,konung,1_2,1_0
konungum,konungs,1_2,1_13
konungum,konunga,1_2,1_14
konungum,konungar,1_2,1_9
konungum,konungur,1_2,1_12
konungum,konungurinn,1_2,1_16
konungum,konungunum,1_2,1_1
konungum,konungum,1_2,1_2
konungum,konungi,1_2,1_7
konungi,konung,1_7,1_0
konungi,konungs,1_7,1_13
konungi,konunga,1_7,1_14
konungi,konungar,1_7,1_9
konungi,konungur,1_7,1_12
konungi,konungurinn,1_7,1_16
konungi,konungunum,1_7,1_1
konungi,konungum,1_7,1_2
konungi,konungi,1_7,1_7
öfluga,öfluga,1_14,1_14
öfluga,öflugir,1_14,1_4
öflugir,öfluga,1_4,1_14
öflugir,öflugir,1_4,1_4
leyndardóm,leyndardóm,1_0,1_0
leyndardóm,leyndardóms,1_0,1_13
leyndardóm,leyndardómur,1_0,1_12
leyndardóm,leyndardómurinn,1_0,1_16
leyndardóm,leyndardómum,1_0,1_2
leyndardóm,leyndardóma,1_0,1_14
leyndardóm,leyndardómi,1_0,1_7
leyndardóm,leyndardóminn,1_0,1_5
leyndardóms,leyndardóm,1_13,1_0
leyndardóms,leyndardóms,1_13,1_13
leyndardóms,leyndardómur,1_13,1_12
leyndardóms,leyndardómurinn,1_13,1_16
leyndardóms,leyndardómum,1_13,1_2
leyndardóms,leyndardóma,1_13,1_14
leyndardóms,leyndardómi,1_13,1_7
leyndardóms,leyndardóminn,1_13,1_5
leyndardómur,leyndardóm,1_12,1_0
leyndardómur,leyndardóms,1_12,1_13
leyndardómur,leyndardómur,1_12,1_12
leyndardómur,leyndardómurinn,1_12,1_16
leyndardómur,leyndardómum,1_12,1_2
leyndardómur,leyndardóma,1_12,1_14
leyndardómur,leyndardómi,1_12,1_7
leyndardómur,leyndardóminn,1_12,1_5
leyndardómurinn,leyndardóm,1_16,1_0
leyndardómurinn,leyndardóms,1_16,1_13
leyndardómurinn,leyndardómur,1_16,1_12
leyndardómurinn,leyndardómurinn,1_16,1_16
leyndardómurinn,leyndardómum,1_16,1_2
leyndardómurinn,leyndardóma,1_16,1_14
leyndardómurinn,leyndardómi,1_16,1_7
leyndardómurinn,leyndardóminn,1_16,1_5
leyndardómum,leyndardóm,1_2,1_0
leyndardómum,leyndardóms,1_2,1_13
leyndardómum,leyndardómur,1_2,1_12
leyndardómum,leyndardómurinn,1_2,1_16
leyndardómum,leyndardómum,1_2,1_2
leyndardómum,leyndardóma,1_2,1_14
leyndardómum,leyndardómi,1_2,1_7
leyndardómum,leyndardóminn,1_2,1_5
leyndardóma,leyndardóm,1_14,1_0
leyndardóma,leyndardóms,1_14,1_13
leyndardóma,leyndardómur,1_14,1_12
leyndardóma,leyndardómurinn,1_14,1_16
leyndardóma,leyndardómum,1_14,1_2
leyndardóma,leyndardóma,1_14,1_14
leyndardóma,leyndardómi,1_14,1_7
leyndardóma,leyndardóminn,1_14,1_5
leyndardómi,leyndardóm,1_7,1_0
leyndardómi,leyndardóms,1_7,1_13
leyndardómi,leyndardómur,1_7,1_12
leyndardómi,leyndardómurinn,1_7,1_16
leyndardómi,leyndardómum,1_7,1_2
leyndardómi,leyndardóma,1_7,1_14
leyndardómi,leyndardómi,1_7,1_7
leyndardómi,leyndardóminn,1_7,1_5
leyndardóminn,leyndardóm,1_5,1_0
leyndardóminn,leyndardóms,1_5,1_13
leyndardóminn,leyndardómur,1_5,1_12
leyndardóminn,leyndardómurinn,1_5,1_16
leyndardóminn,leyndardómum,1_5,1_2
leyndardóminn,leyndardóma,1_5,1_14
leyndardóminn,leyndardómi,1_5,1_7
leyndardóminn,leyndardóminn,1_5,1_5
veg,veg,1_0,1_0
veg,vegi,1_0,1_7
veg,veginn,1_0,1_5
veg,vegir,1_0,1_4
veg,vegið,1_0,1_15
veg,vegu,1_0,1_17
veg,vegum,1_0,1_2
veg,vegur,1_0,1_12
veg,vegurinn,1_0,1_16
veg,vega,1_0,1_14
veg,vegar,1_0,1_9
vegi,veg,1_7,1_0
vegi,vegi,1_7,1_7
vegi,veginn,1_7,1_5
vegi,vegir,1_7,1_4
vegi,vegið,1_7,1_15
vegi,vegu,1_7,1_17
vegi,vegum,1_7,1_2
vegi,vegur,1_7,1_12
vegi,vegurinn,1_7,1_16
vegi,vega,1_7,1_14
vegi,vegar,1_7,1_9
veginn,veg,1_5,1_0
veginn,vegi,1_5,1_7
veginn,veginn,1_5,1_5
veginn,vegir,1_5,1_4
veginn,vegið,1_5,1_15
veginn,vegu,1_5,1_17
veginn,vegum,1_5,1_2
veginn,vegur,1_5,1_12
veginn,vegurinn,1_5,1_16
veginn,vega,1_5,1_14
veginn,vegar,1_5,1_9
vegir,veg,1_4,1_0
vegir,vegi,1_4,1_7
vegir,veginn,1_4,1_5
vegir,vegir,1_4,1_4
vegir,vegið,1_4,1_15
vegir,vegu,1_4,1_17
vegir,vegum,1_4,1_2
vegir,vegur,1_4,1_12
vegir,vegurinn,1_4,1_16
vegir,vega,1_4,1_14
vegir,vegar,1_4,1_9
vegið,veg,1_15,1_0
vegið,vegi,1_15,1_7
vegið,veginn,1_15,1_5
vegið,vegir,1_15,1_4
vegið,vegið,1_15,1_15
vegið,vegu,1_15,1_17
vegið,vegum,1_15,1_2
vegið,vegur,1_15,1_12
vegið,vegurinn,1_15,1_16
vegið,vega,1_15,1_14
vegið,vegar,1_15,1_9
vegu,veg,1_17,1_0
vegu,vegi,1_17,1_7
vegu,veginn,1_17,1_5
vegu,vegir,1_17,1_4
vegu,vegið,1_17,1_15
vegu,vegu,1_17,1_17
vegu,vegum,1_17,1_2
vegu,vegur,1_17,1_12
vegu,vegurinn,1_17,1_16
vegu,vega,1_17,1_14
vegu,vegar,1_17,1_9
vegum,veg,1_2,1_0
vegum,vegi,1_2,1_7
vegum,veginn,1_2,1_5
vegum,vegir,1_2,1_4
vegum,vegið,1_2,1_15
vegum,vegu,1_2,1_17
vegum,vegum,1_2,1_2
vegum,vegur,1_2,1_12
vegum,vegurinn,1_2,1_16
vegum,vega,1_2,1_14
vegum,vegar,1_2,1_9
vegur,veg,1_12,1_0
vegur,vegi,1_12,1_7
vegur,veginn,1_12,1_5
vegur,vegir,1_12,1_4
vegur,vegið,1_12,1_15
vegur,vegu,1_12,1_17
vegur,vegum,1_12,1_2
vegur,vegur,1_12,1_12
vegur,vegurinn,1_12,1_16
vegur,vega,1_12,1_14
vegur,vegar,1_12,1_9
vegurinn,veg,1_16,1_0
vegurinn,vegi,1_16,1_7
vegurinn,veginn,1_16,1_5
vegurinn,vegir,1_16,1_4
vegurinn,vegið,1_16,1_15
vegurinn,vegu,1_16,1_17
vegurinn,vegum,1_16,1_2
vegurinn,vegur,1_16,1_12
vegurinn,vegurinn,1_16,1_16
vegurinn,vega,1_16,1_14
vegurinn,vegar,1_16,1_9
vega,veg,1_14,1_0
vega,vegi,1_14,1_7
vega,veginn,1_14,1_5
vega,vegir,1_14,1_4
vega,vegið,1_14,1_15
vega,vegu,1_14,1_17
vega,vegum,1_14,1_2
vega,vegur,1_14,1_12
vega,vegurinn,1_14,1_16
vega,vega,1_14,1_14
vega,vegar,1_14,1_9
vegar,veg,1_9,1_0
vegar,vegi,1_9,1_7
vegar,veginn,1_9,1_5
vegar,vegir,1_9,1_4
vegar,vegið,1_9,1_15
vegar,vegu,1_9,1_17
vegar,vegum,1_9,1_2
vegar,vegur,1_9,1_12
vegar,vegurinn,1_9,1_16
vegar,vega,1_9,1_14
vegar,vegar,1_9,1_9
hlaupa,hlaupa,1_14,1_14
hlaupa,hlaupið,1_14,1_15
hlaupið,hlaupa,1_15,1_14
hlaupið,hlaupið,1_15,1_15
hátt,hátt,1_0,1_0
hátt,háttar,1_0,1_9
hátt,háttað,1_0,1_8
háttar,hátt,1_9,1_0
háttar,háttar,1_9,1_9
háttar,háttað,1_9,1_8
háttað,hátt,1_8,1_0
háttað,háttar,1_8,1_9
háttað,háttað,1_8,1_8
páska,páska,1_14,1_14
páska,páskar,1_14,1_9
páska,páskunum,1_14,1_1
páskar,páska,1_9,1_14
páskar,páskar,1_9,1_9
páskar,páskunum,1_9,1_1
páskunum,páska,1_1,1_14
páskunum,páskar,1_1,1_9
páskunum,páskunum,1_1,1_1
lítilsvirð,lítilsvirð,1_0,1_0
lítilsvirð,lítilsvirða,1_0,1_14
lítilsvirð,lítilsvirði,1_0,1_7
lítilsvirð,lítilsvirðir,1_0,1_4
lítilsvirða,lítilsvirð,1_14,1_0
lítilsvirða,lítilsvirða,1_14,1_14
lítilsvirða,lítilsvirði,1_14,1_7
lítilsvirða,lítilsvirðir,1_14,1_4
lítilsvirði,lítilsvirð,1_7,1_0
lítilsvirði,lítilsvirða,1_7,1_14
lítilsvirði,lítilsvirði,1_7,1_7
lítilsvirði,lítilsvirðir,1_7,1_4
lítilsvirðir,lítilsvirð,1_4,1_0
lítilsvirðir,lítilsvirða,1_4,1_14
lítilsvirðir,lítilsvirði,1_4,1_7
lítilsvirðir,lítilsvirðir,1_4,1_4
ljúk,ljúk,1_0,1_0
ljúk,ljúka,1_0,1_14
ljúk,ljúkast,1_0,1_19
ljúka,ljúk,1_14,1_0
ljúka,ljúka,1_14,1_14
ljúka,ljúkast,1_14,1_19
ljúkast,ljúk,1_19,1_0
ljúkast,ljúka,1_19,1_14
ljúkast,ljúkast,1_19,1_19
engill,engill,1_0,1_0
engill,engillinn,1_0,1_5
engillinn,engill,1_5,1_0
engillinn,engillinn,1_5,1_5
byrja,byrja,1_14,1_14
byrja,byrjað,1_14,1_8
byrja,byrjaði,1_14,1_11
byrja,byrjar,1_14,1_9
byrja,byrji,1_14,1_7
byrjað,byrja,1_8,1_14
byrjað,byrjað,1_8,1_8
byrjað,byrjaði,1_8,1_11
byrjað,byrjar,1_8,1_9
byrjað,byrji,1_8,1_7
byrjaði,byrja,1_11,1_14
byrjaði,byrjað,1_11,1_8
byrjaði,byrjaði,1_11,1_11
byrjaði,byrjar,1_11,1_9
byrjaði,byrji,1_11,1_7
byrjar,byrja,1_9,1_14
byrjar,byrjað,1_9,1_8
byrjar,byrjaði,1_9,1_11
byrjar,byrjar,1_9,1_9
byrjar,byrji,1_9,1_7
byrji,byrja,1_7,1_14
byrji,byrjað,1_7,1_8
byrji,byrjaði,1_7,1_11
byrji,byrjar,1_7,1_9
byrji,byrji,1_7,1_7
æðra,æðra,1_14,1_14
æðra,æðri,1_14,1_7
æðri,æðra,1_7,1_14
æðri,æðri,1_7,1_7
Jóhannes,Jóhannes,1_0,1_0
Jóhannes,Jóhannesi,1_0,1_7
Jóhannes,Jóhannesar,1_0,1_9
Jóhannesi,Jóhannes,1_7,1_0
Jóhannesi,Jóhannesi,1_7,1_7
Jóhannesi,Jóhannesar,1_7,1_9
Jóhannesar,Jóhannes,1_9,1_0
Jóhannesar,Jóhannesi,1_9,1_7
Jóhannesar,Jóhannesar,1_9,1_9
skammvinn,skammvinn,1_0,1_0
skammvinn,skammvinns,1_0,1_13
skammvinns,skammvinn,1_13,1_0
skammvinns,skammvinns,1_13,1_13
kynslóð,kynslóð,1_0,1_0
kynslóð,kynslóða,1_0,1_14
kynslóð,kynslóðar,1_0,1_9
kynslóð,kynslóðir,1_0,1_4
kynslóða,kynslóð,1_14,1_0
kynslóða,kynslóða,1_14,1_14
kynslóða,kynslóðar,1_14,1_9
kynslóða,kynslóðir,1_14,1_4
kynslóðar,kynslóð,1_9,1_0
kynslóðar,kynslóða,1_9,1_14
kynslóðar,kynslóðar,1_9,1_9
kynslóðar,kynslóðir,1_9,1_4
kynslóðir,kynslóð,1_4,1_0
kynslóðir,kynslóða,1_4,1_14
kynslóðir,kynslóðar,1_4,1_9
kynslóðir,kynslóðir,1_4,1_4
afbrot,afbrot,1_0,1_0
afbrot,afbrotin,1_0,1_6
afbrot,afbrota,1_0,1_14
afbrotin,afbrot,1_6,1_0
afbrotin,afbrotin,1_6,1_6
afbrotin,afbrota,1_6,1_14
afbrota,afbrot,1_14,1_0
afbrota,afbrotin,1_14,1_6
afbrota,afbrota,1_14,1_14
heiðingja,heiðingja,1_14,1_14
heiðingja,heiðingjunum,1_14,1_1
heiðingja,heiðingjum,1_14,1_2
heiðingja,heiðingjar,1_14,1_9
heiðingjunum,heiðingja,1_1,1_14
heiðingjunum,heiðingjunum,1_1,1_1
heiðingjunum,heiðingjum,1_1,1_2
heiðingjunum,heiðingjar,1_1,1_9
heiðingjum,heiðingja,1_2,1_14
heiðingjum,heiðingjunum,1_2,1_1
heiðingjum,heiðingjum,1_2,1_2
heiðingjum,heiðingjar,1_2,1_9
heiðingjar,heiðingja,1_9,1_14
heiðingjar,heiðingjunum,1_9,1_1
heiðingjar,heiðingjum,1_9,1_2
heiðingjar,heiðingjar,1_9,1_9
algjörir,algjörir,1_4,1_4
brjóst,brjóst,1_0,1_0
brjóst,brjósti,1_0,1_7
brjósti,brjóst,1_7,1_0
brjósti,brjósti,1_7,1_7
fremsta,fremsta,1_14,1_14
fremsta,fremstur,1_14,1_12
fremstur,fremsta,1_12,1_14
fremstur,fremstur,1_12,1_12
höggorm,höggorm,1_0,1_0
höggorm,höggormi,1_0,1_7
höggorm,höggorminn,1_0,1_5
höggorm,höggorma,1_0,1_14
höggorm,höggormar,1_0,1_9
höggorm,höggormum,1_0,1_2
höggorm,höggormurinn,1_0,1_16
höggormi,höggorm,1_7,1_0
höggormi,höggormi,1_7,1_7
höggormi,höggorminn,1_7,1_5
höggormi,höggorma,1_7,1_14
höggormi,höggormar,1_7,1_9
höggormi,höggormum,1_7,1_2
höggormi,höggormurinn,1_7,1_16
höggorminn,höggorm,1_5,1_0
höggorminn,höggormi,1_5,1_7
höggorminn,höggorminn,1_5,1_5
höggorminn,höggorma,1_5,1_14
höggorminn,höggormar,1_5,1_9
höggorminn,höggormum,1_5,1_2
höggorminn,höggormurinn,1_5,1_16
höggorma,höggorm,1_14,1_0
höggorma,höggormi,1_14,1_7
höggorma,höggorminn,1_14,1_5
höggorma,höggorma,1_14,1_14
höggorma,höggormar,1_14,1_9
höggorma,höggormum,1_14,1_2
höggorma,höggormurinn,1_14,1_16
höggormar,höggorm,1_9,1_0
höggormar,höggormi,1_9,1_7
höggormar,höggorminn,1_9,1_5
höggormar,höggorma,1_9,1_14
höggormar,höggormar,1_9,1_9
höggormar,höggormum,1_9,1_2
höggormar,höggormurinn,1_9,1_16
höggormum,höggorm,1_2,1_0
höggormum,höggormi,1_2,1_7
höggormum,höggorminn,1_2,1_5
höggormum,höggorma,1_2,1_14
höggormum,höggormar,1_2,1_9
höggormum,höggormum,1_2,1_2
höggormum,höggormurinn,1_2,1_16
höggormurinn,höggorm,1_16,1_0
höggormurinn,höggormi,1_16,1_7
höggormurinn,höggorminn,1_16,1_5
höggormurinn,höggorma,1_16,1_14
höggormurinn,höggormar,1_16,1_9
höggormurinn,höggormum,1_16,1_2
höggormurinn,höggormurinn,1_16,1_16
levíta,levíta,1_14,1_14
levíta,levíti,1_14,1_7
levíti,levíta,1_7,1_14
levíti,levíti,1_7,1_7
drauma,drauma,1_14,1_14
drauma,draumi,1_14,1_7
drauma,draumar,1_14,1_9
draumi,drauma,1_7,1_14
draumi,draumi,1_7,1_7
draumi,draumar,1_7,1_9
draumar,drauma,1_9,1_14
draumar,draumi,1_9,1_7
draumar,draumar,1_9,1_9
Enok,Enok,1_0,1_0
Enok,Enoks,1_0,1_13
Enoks,Enok,1_13,1_0
Enoks,Enoks,1_13,1_13
réttlætisverk,réttlætisverk,1_0,1_0
réttlætisverk,réttlætisverki,1_0,1_7
réttlætisverki,réttlætisverk,1_7,1_0
réttlætisverki,réttlætisverki,1_7,1_7
helgidóm,helgidóm,1_0,1_0
helgidóm,helgidóms,1_0,1_13
helgidóm,helgidómur,1_0,1_12
helgidóm,helgidómurinn,1_0,1_16
helgidóm,helgidómum,1_0,1_2
helgidóm,helgidóma,1_0,1_14
helgidóm,helgidóminn,1_0,1_5
helgidóms,helgidóm,1_13,1_0
helgidóms,helgidóms,1_13,1_13
helgidóms,helgidómur,1_13,1_12
helgidóms,helgidómurinn,1_13,1_16
helgidóms,helgidómum,1_13,1_2
helgidóms,helgidóma,1_13,1_14
helgidóms,helgidóminn,1_13,1_5
helgidómur,helgidóm,1_12,1_0
helgidómur,helgidóms,1_12,1_13
helgidómur,helgidómur,1_12,1_12
helgidómur,helgidómurinn,1_12,1_16
helgidómur,helgidómum,1_12,1_2
helgidómur,helgidóma,1_12,1_14
helgidómur,helgidóminn,1_12,1_5
helgidómurinn,helgidóm,1_16,1_0
helgidómurinn,helgidóms,1_16,1_13
helgidómurinn,helgidómur,1_16,1_12
helgidómurinn,helgidómurinn,1_16,1_16
helgidómurinn,helgidómum,1_16,1_2
helgidómurinn,helgidóma,1_16,1_14
helgidómurinn,helgidóminn,1_16,1_5
helgidómum,helgidóm,1_2,1_0
helgidómum,helgidóms,1_2,1_13
helgidómum,helgidómur,1_2,1_12
helgidómum,helgidómurinn,1_2,1_16
helgidómum,helgidómum,1_2,1_2
helgidómum,helgidóma,1_2,1_14
helgidómum,helgidóminn,1_2,1_5
helgidóma,helgidóm,1_14,1_0
helgidóma,helgidóms,1_14,1_13
helgidóma,helgidómur,1_14,1_12
helgidóma,helgidómurinn,1_14,1_16
helgidóma,helgidómum,1_14,1_2
helgidóma,helgidóma,1_14,1_14
helgidóma,helgidóminn,1_14,1_5
helgidóminn,helgidóm,1_5,1_0
helgidóminn,helgidóms,1_5,1_13
helgidóminn,helgidómur,1_5,1_12
helgidóminn,helgidómurinn,1_5,1_16
helgidóminn,helgidómum,1_5,1_2
helgidóminn,helgidóma,1_5,1_14
helgidóminn,helgidóminn,1_5,1_5
fyrirlitu,fyrirlitu,1_17,1_17
alsettar,alsettar,1_9,1_9
alsettar,alsettu,1_9,1_17
alsettu,alsettar,1_17,1_9
alsettu,alsettu,1_17,1_17
háls,háls,1_0,1_0
háls,hálsar,1_0,1_9
háls,hálsinn,1_0,1_5
hálsar,háls,1_9,1_0
hálsar,hálsar,1_9,1_9
hálsar,hálsinn,1_9,1_5
hálsinn,háls,1_5,1_0
hálsinn,hálsar,1_5,1_9
hálsinn,hálsinn,1_5,1_5
tölu,tölu,1_17,1_17
tölu,töluð,1_17,1_18
tölu,tölum,1_17,1_2
töluð,tölu,1_18,1_17
töluð,töluð,1_18,1_18
töluð,tölum,1_18,1_2
tölum,tölu,1_2,1_17
tölum,töluð,1_2,1_18
tölum,tölum,1_2,1_2
ávaxta,ávaxta,1_14,1_14
ávaxta,ávaxtar,1_14,1_9
ávaxta,ávaxtast,1_14,1_19
ávaxta,ávaxtaði,1_14,1_11
ávaxtar,ávaxta,1_9,1_14
ávaxtar,ávaxtar,1_9,1_9
ávaxtar,ávaxtast,1_9,1_19
