src word,tgt word,src slot,tgt slot
hängde,hänger,0_1,0_8
hängde,hängt,0_1,0_10
hänger,hänga,0_8,0_0
hänger,hängande,0_8,0_9
hänger,hängas,0_8,0_11
hänger,hängde,0_8,0_1
hänger,hänger,0_8,0_8
hänger,hängt,0_8,0_10
hängt,hänga,0_10,0_0
hängt,hängande,0_10,0_9
hängt,hängas,0_10,0_11
hängt,hängde,0_10,0_1
hängt,hänger,0_10,0_8
hängt,hängt,0_10,0_10
ypperst,ypperst,0_2,0_2
ypperst,ypperste,0_2,0_5
ypperst,yppersta,0_2,0_0
ypperste,ypperst,0_5,0_2
ypperste,ypperste,0_5,0_5
ypperste,yppersta,0_5,0_0
yppersta,ypperst,0_0,0_2
yppersta,ypperste,0_0,0_5
yppersta,yppersta,0_0,0_0
Gemarja,Gemarja,0_0,0_0
Gemarja,Gemarjas,0_0,0_11
Gemarjas,Gemarja,0_11,0_0
Gemarjas,Gemarjas,0_11,0_11
ödelagd,ödelagd,0_2,0_2
ödelagd,ödelagda,0_2,0_0
ödelagda,ödelagd,0_0,0_2
ödelagda,ödelagda,0_0,0_0
magra,magra,0_0,0_0
magra,magrare,0_0,0_12
magrare,magra,0_12,0_0
magrare,magrare,0_12,0_12
Jitra,Jitra,0_0,0_0
Jitra,Jitran,0_0,0_2
Jitran,Jitra,0_2,0_0
Jitran,Jitran,0_2,0_2
häv,häv,0_2,0_2
häv,hävt,0_2,0_10
häv,häva,0_2,0_0
häv,häver,0_2,0_8
häv,hävde,0_2,0_1
hävt,häv,0_10,0_2
hävt,hävt,0_10,0_10
hävt,häva,0_10,0_0
hävt,häver,0_10,0_8
hävt,hävde,0_10,0_1
häva,häv,0_0,0_2
häva,hävt,0_0,0_10
häva,häva,0_0,0_0
häva,häver,0_0,0_8
häva,hävde,0_0,0_1
häver,häv,0_8,0_2
häver,hävt,0_8,0_10
häver,häva,0_8,0_0
häver,häver,0_8,0_8
häver,hävde,0_8,0_1
hävde,häv,0_1,0_2
hävde,hävt,0_1,0_10
hävde,häva,0_1,0_0
hävde,häver,0_1,0_8
hävde,hävde,0_1,0_1
innesluta,innesluta,0_0,0_0
innesluta,inneslutna,0_0,0_0
innesluta,inneslutas,0_0,0_11
innesluta,inneslutit,0_0,0_14
inneslutna,innesluta,0_0,0_0
inneslutna,inneslutna,0_0,0_0
inneslutna,inneslutas,0_0,0_11
inneslutna,inneslutit,0_0,0_14
inneslutas,innesluta,0_11,0_0
inneslutas,inneslutna,0_11,0_0
inneslutas,inneslutas,0_11,0_11
inneslutas,inneslutit,0_11,0_14
inneslutit,innesluta,0_14,0_0
inneslutit,inneslutna,0_14,0_0
inneslutit,inneslutas,0_14,0_11
inneslutit,inneslutit,0_14,0_14
Bred,Bred,0_2,0_2
Bred,Breda,0_2,0_0
Breda,Bred,0_0,0_2
Breda,Breda,0_0,0_0
Filadelfia,Filadelfia,0_0,0_0
Filadelfia,Filadelfias,0_0,0_11
Filadelfias,Filadelfia,0_11,0_0
Filadelfias,Filadelfias,0_11,0_11
avgör,avgör,0_2,0_2
avgör,avgöra,0_2,0_0
avgör,avgöras,0_2,0_11
avgöra,avgör,0_0,0_2
avgöra,avgöra,0_0,0_0
avgöra,avgöras,0_0,0_11
avgöras,avgör,0_11,0_2
avgöras,avgöra,0_11,0_0
avgöras,avgöras,0_11,0_11
Hod,Hod,0_5,0_5
Själv,Själv,0_2,0_2
Själv,Själva,0_2,0_0
Själva,Själv,0_0,0_2
Själva,Själva,0_0,0_0
Siha,Siha,0_0,0_0
Siha,Sihor,0_0,0_13
Siha,Sihas,0_0,0_11
Sihor,Siha,0_13,0_0
Sihor,Sihor,0_13,0_13
Sihor,Sihas,0_13,0_11
Sihas,Siha,0_11,0_0
Sihas,Sihor,0_11,0_13
Sihas,Sihas,0_11,0_11
kananeisk,kananeisk,0_2,0_2
kananeisk,kananeiske,0_2,0_5
kananeisk,kananeiska,0_2,0_0
kananeisk,kananeiskan,0_2,0_2
kananeiske,kananeisk,0_5,0_2
kananeiske,kananeiske,0_5,0_5
kananeiske,kananeiska,0_5,0_0
kananeiske,kananeiskan,0_5,0_2
kananeiska,kananeisk,0_0,0_2
kananeiska,kananeiske,0_0,0_5
kananeiska,kananeiska,0_0,0_0
kananeiska,kananeiskan,0_0,0_2
kananeiskan,kananeisk,0_2,0_2
kananeiskan,kananeiske,0_2,0_5
kananeiskan,kananeiska,0_2,0_0
kananeiskan,kananeiskan,0_2,0_2
San,San,0_2,0_2
San,Sant,0_2,0_10
San,Sanna,0_2,0_0
San,Sans,0_2,0_4
Sant,San,0_10,0_2
Sant,Sant,0_10,0_10
Sant,Sanna,0_10,0_0
Sant,Sans,0_10,0_4
Sanna,San,0_0,0_2
Sanna,Sant,0_0,0_10
Sanna,Sanna,0_0,0_0
Sanna,Sans,0_0,0_4
Sans,San,0_4,0_2
Sans,Sant,0_4,0_10
Sans,Sanna,0_4,0_0
Sans,Sans,0_4,0_4
utgivande,utgivande,0_9,0_9
utgivande,utgiven,0_9,0_6
utgivande,utgivet,0_9,0_2
utgivande,utgivas,0_9,0_11
utgivande,utgivit,0_9,0_14
utgiven,utgivande,0_6,0_9
utgiven,utgiven,0_6,0_6
utgiven,utgivet,0_6,0_2
utgiven,utgivas,0_6,0_11
utgiven,utgivit,0_6,0_14
utgivet,utgivande,0_2,0_9
utgivet,utgiven,0_2,0_6
utgivet,utgivet,0_2,0_2
utgivet,utgivas,0_2,0_11
utgivet,utgivit,0_2,0_14
utgivas,utgivande,0_11,0_9
utgivas,utgiven,0_11,0_6
utgivas,utgivet,0_11,0_2
utgivas,utgivas,0_11,0_11
utgivas,utgivit,0_11,0_14
utgivit,utgivande,0_14,0_9
utgivit,utgiven,0_14,0_6
utgivit,utgivet,0_14,0_2
utgivit,utgivas,0_14,0_11
utgivit,utgivit,0_14,0_14
endräktiga,endräktiga,0_0,0_0
endräktiga,endräktigt,0_0,0_10
endräktigt,endräktiga,0_10,0_0
endräktigt,endräktigt,0_10,0_10
Lo,Lo,0_2,0_2
Lo,Lot,0_2,0_10
Lo,Lod,0_2,0_5
Lot,Lo,0_10,0_2
Lot,Lot,0_10,0_10
Lot,Lod,0_10,0_5
Lod,Lo,0_5,0_2
Lod,Lot,0_5,0_10
Lod,Lod,0_5,0_5
mörkblå,mörkblå,0_2,0_2
mörkblå,mörkblåa,0_2,0_0
mörkblåa,mörkblå,0_0,0_2
mörkblåa,mörkblåa,0_0,0_0
otillbörlig,otillbörlig,0_2,0_2
otillbörlig,otillbörliga,0_2,0_0
otillbörlig,otillbörligt,0_2,0_10
otillbörliga,otillbörlig,0_0,0_2
otillbörliga,otillbörliga,0_0,0_0
otillbörliga,otillbörligt,0_0,0_10
otillbörligt,otillbörlig,0_10,0_2
otillbörligt,otillbörliga,0_10,0_0
otillbörligt,otillbörligt,0_10,0_10
källa,källa,0_0,0_0
källa,källor,0_0,0_13
källa,källan,0_0,0_2
källor,källa,0_13,0_0
källor,källor,0_13,0_13
källor,källan,0_13,0_2
källan,källa,0_2,0_0
källan,källor,0_2,0_13
källan,källan,0_2,0_2
tigga,tigga,0_0,0_0
tigga,tiggare,0_0,0_12
tigga,tiggde,0_0,0_1
tiggare,tigga,0_12,0_0
tiggare,tiggare,0_12,0_12
tiggare,tiggde,0_12,0_1
tiggde,tigga,0_1,0_0
tiggde,tiggare,0_1,0_12
tiggde,tiggde,0_1,0_1
förströdda,förströdda,0_0,0_0
förströdda,förströdde,0_0,0_5
förströdde,förströdda,0_5,0_0
förströdde,förströdde,0_5,0_5
brokig,brokig,0_2,0_2
brokig,brokiga,0_2,0_0
brokig,brokigt,0_2,0_10
brokiga,brokig,0_0,0_2
brokiga,brokiga,0_0,0_0
brokiga,brokigt,0_0,0_10
brokigt,brokig,0_10,0_2
brokigt,brokiga,0_10,0_0
brokigt,brokigt,0_10,0_10
klyfta,klyfta,0_0,0_0
klyfta,klyftor,0_0,0_13
klyftor,klyfta,0_13,0_0
klyftor,klyftor,0_13,0_13
varm,varm,0_2,0_2
varm,varma,0_2,0_0
varm,varmt,0_2,0_10
varma,varm,0_0,0_2
varma,varma,0_0,0_0
varma,varmt,0_0,0_10
varmt,varm,0_10,0_2
varmt,varma,0_10,0_0
varmt,varmt,0_10,0_10
fördrag,fördrag,0_2,0_2
fördrag,fördrager,0_2,0_8
fördrag,fördragen,0_2,0_6
fördrag,fördraga,0_2,0_0
fördrager,fördrag,0_8,0_2
fördrager,fördrager,0_8,0_8
fördrager,fördragen,0_8,0_6
fördrager,fördraga,0_8,0_0
fördragen,fördrag,0_6,0_2
fördragen,fördrager,0_6,0_8
fördragen,fördragen,0_6,0_6
fördragen,fördraga,0_6,0_0
fördraga,fördrag,0_0,0_2
fördraga,fördrager,0_0,0_8
fördraga,fördragen,0_0,0_6
fördraga,fördraga,0_0,0_0
Flicka,Flicka,0_0,0_0
Flicka,Flickan,0_0,0_2
Flickan,Flicka,0_2,0_0
Flickan,Flickan,0_2,0_2
beprövad,beprövad,0_5,0_5
beprövad,beprövade,0_5,0_1
beprövad,beprövat,0_5,0_10
beprövade,beprövad,0_1,0_5
beprövade,beprövade,0_1,0_1
beprövade,beprövat,0_1,0_10
beprövat,beprövad,0_10,0_5
beprövat,beprövade,0_10,0_1
beprövat,beprövat,0_10,0_10
särskild,särskild,0_2,0_2
särskild,särskilda,0_2,0_0
särskilda,särskild,0_0,0_2
särskilda,särskilda,0_0,0_0
skola,skola,0_0,0_0
skola,skolen,0_0,0_6
skolen,skola,0_6,0_0
skolen,skolen,0_6,0_6
kroppslig,kroppslig,0_2,0_2
kroppslig,kroppsliga,0_2,0_0
kroppsliga,kroppslig,0_0,0_2
kroppsliga,kroppsliga,0_0,0_0
siare,siare,0_5,0_5
siare,siaren,0_5,0_6
siare,siares,0_5,0_3
siaren,siare,0_6,0_5
siaren,siaren,0_6,0_6
siaren,siares,0_6,0_3
siares,siare,0_3,0_5
siares,siaren,0_3,0_6
siares,siares,0_3,0_3
fruktbar,fruktbar,0_2,0_2
fruktbar,fruktbara,0_2,0_0
fruktbara,fruktbar,0_0,0_2
fruktbara,fruktbara,0_0,0_0
inställ,inställ,0_2,0_2
inställ,inställen,0_2,0_6
inställ,inställde,0_2,0_1
inställ,inställa,0_2,0_0
inställen,inställ,0_6,0_2
inställen,inställen,0_6,0_6
inställen,inställde,0_6,0_1
inställen,inställa,0_6,0_0
inställde,inställ,0_1,0_2
inställde,inställen,0_1,0_6
inställde,inställde,0_1,0_1
inställde,inställa,0_1,0_0
inställa,inställ,0_0,0_2
inställa,inställen,0_0,0_6
inställa,inställde,0_0,0_1
inställa,inställa,0_0,0_0
blånad,blånad,0_2,0_2
blånad,blånader,0_2,0_8
blånader,blånad,0_8,0_2
blånader,blånader,0_8,0_8
tvistefråga,tvistefråga,0_0,0_0
tvistefråga,tvistefrågas,0_0,0_11
tvistefråga,tvistefrågor,0_0,0_13
tvistefrågas,tvistefråga,0_11,0_0
tvistefrågas,tvistefrågas,0_11,0_11
tvistefrågas,tvistefrågor,0_11,0_13
tvistefrågor,tvistefråga,0_13,0_0
tvistefrågor,tvistefrågas,0_13,0_11
tvistefrågor,tvistefrågor,0_13,0_13
innehåll,innehåll,0_2,0_2
innehåll,innehållet,0_2,0_2
innehåll,innehåller,0_2,0_8
innehåll,innehålla,0_2,0_0
innehållet,innehåll,0_2,0_2
innehållet,innehållet,0_2,0_2
innehållet,innehåller,0_2,0_8
innehållet,innehålla,0_2,0_0
innehåller,innehåll,0_8,0_2
innehåller,innehållet,0_8,0_2
innehåller,innehåller,0_8,0_8
innehåller,innehålla,0_8,0_0
innehålla,innehåll,0_0,0_2
innehålla,innehållet,0_0,0_2
innehålla,innehåller,0_0,0_8
innehålla,innehålla,0_0,0_0
Sådan,Sådan,0_2,0_2
Sådan,Sådana,0_2,0_0
Sådan,Sådant,0_2,0_10
Sådana,Sådan,0_0,0_2
Sådana,Sådana,0_0,0_0
Sådana,Sådant,0_0,0_10
Sådant,Sådan,0_10,0_2
Sådant,Sådana,0_10,0_0
Sådant,Sådant,0_10,0_10
rödaktiga,rödaktiga,0_0,0_0
rödaktiga,rödaktigt,0_0,0_10
rödaktigt,rödaktiga,0_10,0_0
rödaktigt,rödaktigt,0_10,0_10
understöd,understöd,0_2,0_2
understöd,understödde,0_2,0_1
understöd,understödet,0_2,0_2
understödde,understöd,0_1,0_2
understödde,understödde,0_1,0_1
understödde,understödet,0_1,0_2
understödet,understöd,0_2,0_2
understödet,understödde,0_2,0_1
understödet,understödet,0_2,0_2
göt,göt,0_2,0_2
göt,göto,0_2,0_15
göt,gött,0_2,0_10
göto,göt,0_15,0_2
göto,göto,0_15,0_15
göto,gött,0_15,0_10
gött,göt,0_10,0_2
gött,göto,0_10,0_15
gött,gött,0_10,0_10
tvärs,tvärs,0_4,0_4
tvärs,tvärt,0_4,0_10
tvärt,tvärs,0_10,0_4
tvärt,tvärt,0_10,0_10
fastmer,fastmer,0_2,0_2
fastmer,fastmera,0_2,0_0
fastmera,fastmer,0_0,0_2
fastmera,fastmera,0_0,0_0
jerameeliterna,jerameeliterna,0_0,0_0
jerameeliterna,jerameeliternas,0_0,0_11
jerameeliternas,jerameeliterna,0_11,0_0
jerameeliternas,jerameeliternas,0_11,0_11
vinet,vinet,0_2,0_2
vinet,vinn,0_2,0_6
vinet,vinna,0_2,0_0
vinn,vinet,0_6,0_2
vinn,vinn,0_6,0_6
vinn,vinna,0_6,0_0
vinna,vinet,0_0,0_2
vinna,vinn,0_0,0_6
vinna,vinna,0_0,0_0
oländiga,oländiga,0_0,0_0
oländiga,oländigt,0_0,0_10
oländigt,oländiga,0_10,0_0
oländigt,oländigt,0_10,0_10
hinna,hinna,0_0,0_0
hinna,hinner,0_0,0_8
hinner,hinna,0_8,0_0
hinner,hinner,0_8,0_8
näsa,näsa,0_0,0_0
näsa,näsan,0_0,0_2
näsa,näst,0_0,0_10
näsa,näste,0_0,0_1
näsan,näsa,0_2,0_0
näsan,näsan,0_2,0_2
näsan,näst,0_2,0_10
näsan,näste,0_2,0_1
näst,näsa,0_10,0_0
näst,näsan,0_10,0_2
näst,näst,0_10,0_10
näst,näste,0_10,0_1
näste,näsa,0_1,0_0
näste,näsan,0_1,0_2
näste,näst,0_1,0_10
näste,näste,0_1,0_1
svartsjuk,svartsjuk,0_2,0_2
svartsjuk,svartsjuka,0_2,0_0
svartsjuka,svartsjuk,0_0,0_2
svartsjuka,svartsjuka,0_0,0_0
Unno,Unno,0_15,0_15
Lud,Lud,0_5,0_5
Lud,Lus,0_5,0_4
Lus,Lud,0_4,0_5
Lus,Lus,0_4,0_4
behåll,behåll,0_2,0_2
behåll,behålla,0_2,0_0
behåll,behållare,0_2,0_12
behåll,behållas,0_2,0_11
behåll,behållen,0_2,0_6
behåll,behåller,0_2,0_8
behåll,behållna,0_2,0_0
behåll,behållit,0_2,0_14
behålla,behåll,0_0,0_2
behålla,behålla,0_0,0_0
behålla,behållare,0_0,0_12
behålla,behållas,0_0,0_11
behålla,behållen,0_0,0_6
behålla,behåller,0_0,0_8
behålla,behållna,0_0,0_0
behålla,behållit,0_0,0_14
behållare,behåll,0_12,0_2
behållare,behålla,0_12,0_0
behållare,behållare,0_12,0_12
behållare,behållas,0_12,0_11
behållare,behållen,0_12,0_6
behållare,behåller,0_12,0_8
behållare,behållna,0_12,0_0
behållare,behållit,0_12,0_14
behållas,behåll,0_11,0_2
behållas,behålla,0_11,0_0
behållas,behållare,0_11,0_12
behållas,behållas,0_11,0_11
behållas,behållen,0_11,0_6
behållas,behåller,0_11,0_8
behållas,behållna,0_11,0_0
behållas,behållit,0_11,0_14
behållen,behåll,0_6,0_2
behållen,behålla,0_6,0_0
behållen,behållare,0_6,0_12
behållen,behållas,0_6,0_11
behållen,behållen,0_6,0_6
behållen,behåller,0_6,0_8
behållen,behållna,0_6,0_0
behållen,behållit,0_6,0_14
behåller,behåll,0_8,0_2
behåller,behålla,0_8,0_0
behåller,behållare,0_8,0_12
behåller,behållas,0_8,0_11
behåller,behållen,0_8,0_6
behåller,behåller,0_8,0_8
behåller,behållna,0_8,0_0
behåller,behållit,0_8,0_14
behållna,behåll,0_0,0_2
behållna,behålla,0_0,0_0
behållna,behållare,0_0,0_12
behållna,behållas,0_0,0_11
behållna,behållen,0_0,0_6
behållna,behåller,0_0,0_8
behållna,behållna,0_0,0_0
behållna,behållit,0_0,0_14
behållit,behåll,0_14,0_2
behållit,behålla,0_14,0_0
behållit,behållare,0_14,0_12
behållit,behållas,0_14,0_11
behållit,behållen,0_14,0_6
behållit,behåller,0_14,0_8
behållit,behållna,0_14,0_0
behållit,behållit,0_14,0_14
Hosea,Hosea,0_0,0_0
Hosea,Hoseas,0_0,0_11
Hoseas,Hosea,0_11,0_0
Hoseas,Hoseas,0_11,0_11
gråta,gråta,0_0,0_0
gråta,gråtande,0_0,0_9
gråta,gråtit,0_0,0_14
gråta,grått,0_0,0_10
gråta,gråter,0_0,0_8
gråta,gråten,0_0,0_6
gråtande,gråta,0_9,0_0
gråtande,gråtande,0_9,0_9
gråtande,gråtit,0_9,0_14
gråtande,grått,0_9,0_10
gråtande,gråter,0_9,0_8
gråtande,gråten,0_9,0_6
gråtit,gråta,0_14,0_0
gråtit,gråtande,0_14,0_9
gråtit,gråtit,0_14,0_14
gråtit,grått,0_14,0_10
gråtit,gråter,0_14,0_8
gråtit,gråten,0_14,0_6
grått,gråta,0_10,0_0
grått,gråtande,0_10,0_9
grått,gråtit,0_10,0_14
grått,grått,0_10,0_10
grått,gråter,0_10,0_8
grått,gråten,0_10,0_6
gråter,gråta,0_8,0_0
gråter,gråtande,0_8,0_9
gråter,gråtit,0_8,0_14
gråter,grått,0_8,0_10
gråter,gråter,0_8,0_8
gråter,gråten,0_8,0_6
gråten,gråta,0_6,0_0
gråten,gråtande,0_6,0_9
gråten,gråtit,0_6,0_14
gråten,grått,0_6,0_10
gråten,gråter,0_6,0_8
gråten,gråten,0_6,0_6
bedräglig,bedräglig,0_2,0_2
bedräglig,bedrägliga,0_2,0_0
bedräglig,bedrägligt,0_2,0_10
bedrägliga,bedräglig,0_0,0_2
bedrägliga,bedrägliga,0_0,0_0
bedrägliga,bedrägligt,0_0,0_10
bedrägligt,bedräglig,0_10,0_2
bedrägligt,bedrägliga,0_10,0_0
bedrägligt,bedrägligt,0_10,0_10
förbjud,förbjud,0_2,0_2
förbjud,förbjudet,0_2,0_2
förbjud,förbjudes,0_2,0_3
förbjud,förbjuda,0_2,0_0
förbjud,förbjudit,0_2,0_14
förbjudet,förbjud,0_2,0_2
förbjudet,förbjudet,0_2,0_2
förbjudet,förbjudes,0_2,0_3
förbjudet,förbjuda,0_2,0_0
förbjudet,förbjudit,0_2,0_14
förbjudes,förbjud,0_3,0_2
förbjudes,förbjudet,0_3,0_2
förbjudes,förbjudes,0_3,0_3
förbjudes,förbjuda,0_3,0_0
förbjudes,förbjudit,0_3,0_14
förbjuda,förbjud,0_0,0_2
förbjuda,förbjudet,0_0,0_2
förbjuda,förbjudes,0_0,0_3
förbjuda,förbjuda,0_0,0_0
förbjuda,förbjudit,0_0,0_14
förbjudit,förbjud,0_14,0_2
förbjudit,förbjudet,0_14,0_2
förbjudit,förbjudes,0_14,0_3
förbjudit,förbjuda,0_14,0_0
förbjudit,förbjudit,0_14,0_14
nå,nå,0_2,0_2
nå,nåd,0_2,0_5
nåd,nå,0_5,0_2
nåd,nåd,0_5,0_5
Blev,Blev,0_2,0_2
Blev,Bleve,0_2,0_5
Blev,Blevo,0_2,0_15
Bleve,Blev,0_5,0_2
Bleve,Bleve,0_5,0_5
Bleve,Blevo,0_5,0_15
Blevo,Blev,0_15,0_2
Blevo,Bleve,0_15,0_5
Blevo,Blevo,0_15,0_15
sprida,sprida,0_0,0_0
sprida,spridda,0_0,0_0
sprida,spridde,0_0,0_1
sprida,sprider,0_0,0_8
sprida,spridas,0_0,0_11
spridda,sprida,0_0,0_0
spridda,spridda,0_0,0_0
spridda,spridde,0_0,0_1
spridda,sprider,0_0,0_8
spridda,spridas,0_0,0_11
spridde,sprida,0_1,0_0
spridde,spridda,0_1,0_0
spridde,spridde,0_1,0_1
spridde,sprider,0_1,0_8
spridde,spridas,0_1,0_11
sprider,sprida,0_8,0_0
sprider,spridda,0_8,0_0
sprider,spridde,0_8,0_1
sprider,sprider,0_8,0_8
sprider,spridas,0_8,0_11
spridas,sprida,0_11,0_0
spridas,spridda,0_11,0_0
spridas,spridde,0_11,0_1
spridas,sprider,0_11,0_8
spridas,spridas,0_11,0_11
murbräckas,murbräckas,0_11,0_11
murbräckas,murbräckor,0_11,0_13
murbräckor,murbräckas,0_13,0_11
murbräckor,murbräckor,0_13,0_13
sönderslå,sönderslå,0_2,0_2
sönderslå,sönderslås,0_2,0_4
sönderslås,sönderslå,0_4,0_2
sönderslås,sönderslås,0_4,0_4
ansikte,ansikte,0_5,0_5
ansikte,ansikten,0_5,0_6
ansikte,ansiktet,0_5,0_2
ansikte,ansiktes,0_5,0_3
ansikten,ansikte,0_6,0_5
ansikten,ansikten,0_6,0_6
ansikten,ansiktet,0_6,0_2
ansikten,ansiktes,0_6,0_3
ansiktet,ansikte,0_2,0_5
ansiktet,ansikten,0_2,0_6
ansiktet,ansiktet,0_2,0_2
ansiktet,ansiktes,0_2,0_3
ansiktes,ansikte,0_3,0_5
ansiktes,ansikten,0_3,0_6
ansiktes,ansiktet,0_3,0_2
ansiktes,ansiktes,0_3,0_3
min,min,0_2,0_2
min,mina,0_2,0_0
min,minan,0_2,0_2
min,minor,0_2,0_13
mina,min,0_0,0_2
mina,mina,0_0,0_0
mina,minan,0_0,0_2
mina,minor,0_0,0_13
minan,min,0_2,0_2
minan,mina,0_2,0_0
minan,minan,0_2,0_2
minan,minor,0_2,0_13
minor,min,0_13,0_2
minor,mina,0_13,0_0
minor,minan,0_13,0_2
minor,minor,0_13,0_13
utlysta,utlysta,0_0,0_0
utlysta,utlystes,0_0,0_3
utlystes,utlysta,0_3,0_0
utlystes,utlystes,0_3,0_3
sammansvurit,sammansvurit,0_14,0_14
sammansvurit,sammansvuro,0_14,0_15
sammansvuro,sammansvurit,0_15,0_14
sammansvuro,sammansvuro,0_15,0_15
skön,skön,0_2,0_2
skön,sköna,0_2,0_0
skön,skönt,0_2,0_10
skön,skönhet,0_2,0_7
sköna,skön,0_0,0_2
sköna,sköna,0_0,0_0
sköna,skönt,0_0,0_10
sköna,skönhet,0_0,0_7
skönt,skön,0_10,0_2
skönt,sköna,0_10,0_0
skönt,skönt,0_10,0_10
skönt,skönhet,0_10,0_7
skönhet,skön,0_7,0_2
skönhet,sköna,0_7,0_0
skönhet,skönt,0_7,0_10
skönhet,skönhet,0_7,0_7
snabb,snabb,0_2,0_2
snabb,snabba,0_2,0_0
snabb,snabbare,0_2,0_12
snabb,snabbhet,0_2,0_7
snabba,snabb,0_0,0_2
snabba,snabba,0_0,0_0
snabba,snabbare,0_0,0_12
snabba,snabbhet,0_0,0_7
snabbare,snabb,0_12,0_2
snabbare,snabba,0_12,0_0
snabbare,snabbare,0_12,0_12
snabbare,snabbhet,0_12,0_7
snabbhet,snabb,0_7,0_2
snabbhet,snabba,0_7,0_0
snabbhet,snabbare,0_7,0_12
snabbhet,snabbhet,0_7,0_7
lummiga,lummiga,0_0,0_0
lummiga,lummigt,0_0,0_10
lummigt,lummiga,0_10,0_0
lummigt,lummigt,0_10,0_10
hednisk,hednisk,0_2,0_2
hednisk,hedniska,0_2,0_0
hedniska,hednisk,0_0,0_2
hedniska,hedniska,0_0,0_0
kringstängd,kringstängd,0_2,0_2
kringstängd,kringstängda,0_2,0_0
kringstängda,kringstängd,0_0,0_2
kringstängda,kringstängda,0_0,0_0
håll,håll,0_2,0_2
håll,hållen,0_2,0_6
håll,håller,0_2,0_8
håll,hållet,0_2,0_2
håll,hålles,0_2,0_3
håll,hålla,0_2,0_0
håll,hållare,0_2,0_12
håll,hållas,0_2,0_11
håll,hållna,0_2,0_0
håll,hållit,0_2,0_14
hållen,håll,0_6,0_2
hållen,hållen,0_6,0_6
hållen,håller,0_6,0_8
hållen,hållet,0_6,0_2
hållen,hålles,0_6,0_3
hållen,hålla,0_6,0_0
hållen,hållare,0_6,0_12
hållen,hållas,0_6,0_11
hållen,hållna,0_6,0_0
hållen,hållit,0_6,0_14
håller,håll,0_8,0_2
håller,hållen,0_8,0_6
håller,håller,0_8,0_8
håller,hållet,0_8,0_2
håller,hålles,0_8,0_3
håller,hålla,0_8,0_0
håller,hållare,0_8,0_12
håller,hållas,0_8,0_11
håller,hållna,0_8,0_0
håller,hållit,0_8,0_14
hållet,håll,0_2,0_2
hållet,hållen,0_2,0_6
hållet,håller,0_2,0_8
hållet,hållet,0_2,0_2
hållet,hålles,0_2,0_3
hållet,hålla,0_2,0_0
hållet,hållare,0_2,0_12
hållet,hållas,0_2,0_11
hållet,hållna,0_2,0_0
hållet,hållit,0_2,0_14
hålles,håll,0_3,0_2
hålles,hållen,0_3,0_6
hålles,håller,0_3,0_8
hålles,hållet,0_3,0_2
hålles,hålles,0_3,0_3
hålles,hålla,0_3,0_0
hålles,hållare,0_3,0_12
hålles,hållas,0_3,0_11
hålles,hållna,0_3,0_0
hålles,hållit,0_3,0_14
hålla,håll,0_0,0_2
hålla,hållen,0_0,0_6
hålla,håller,0_0,0_8
hålla,hållet,0_0,0_2
hålla,hålles,0_0,0_3
hålla,hålla,0_0,0_0
hålla,hållare,0_0,0_12
hålla,hållas,0_0,0_11
hålla,hållna,0_0,0_0
hålla,hållit,0_0,0_14
hållare,håll,0_12,0_2
hållare,hållen,0_12,0_6
hållare,håller,0_12,0_8
hållare,hållet,0_12,0_2
hållare,hålles,0_12,0_3
hållare,hålla,0_12,0_0
hållare,hållare,0_12,0_12
hållare,hållas,0_12,0_11
hållare,hållna,0_12,0_0
hållare,hållit,0_12,0_14
hållas,håll,0_11,0_2
hållas,hållen,0_11,0_6
hållas,håller,0_11,0_8
hållas,hållet,0_11,0_2
hållas,hålles,0_11,0_3
hållas,hålla,0_11,0_0
hållas,hållare,0_11,0_12
hållas,hållas,0_11,0_11
hållas,hållna,0_11,0_0
hållas,hållit,0_11,0_14
hållna,håll,0_0,0_2
hållna,hållen,0_0,0_6
hållna,håller,0_0,0_8
hållna,hållet,0_0,0_2
hållna,hålles,0_0,0_3
hållna,hålla,0_0,0_0
hållna,hållare,0_0,0_12
hållna,hållas,0_0,0_11
hållna,hållna,0_0,0_0
hållna,hållit,0_0,0_14
hållit,håll,0_14,0_2
hållit,hållen,0_14,0_6
hållit,håller,0_14,0_8
hållit,hållet,0_14,0_2
hållit,hålles,0_14,0_3
hållit,hålla,0_14,0_0
hållit,hållare,0_14,0_12
hållit,hållas,0_14,0_11
hållit,hållna,0_14,0_0
hållit,hållit,0_14,0_14
likställd,likställd,0_2,0_2
likställd,likställda,0_2,0_0
likställda,likställd,0_0,0_2
likställda,likställda,0_0,0_0
kväljes,kväljes,0_4,0_4
vässa,vässa,0_0,0_0
vässa,vässt,0_0,0_10
vässa,vässer,0_0,0_8
vässt,vässa,0_10,0_0
vässt,vässt,0_10,0_10
vässt,vässer,0_10,0_8
vässer,vässa,0_8,0_0
vässer,vässt,0_8,0_10
vässer,vässer,0_8,0_8
förskyllan,förskyllan,0_2,0_2
förskyllan,förskyllt,0_2,0_10
förskyllt,förskyllan,0_10,0_2
förskyllt,förskyllt,0_10,0_10
tappra,tappra,0_0,0_0
tappra,tappre,0_0,0_5
tappre,tappra,0_5,0_0
tappre,tappre,0_5,0_5
roder,roder,0_8,0_8
roder,rodna,0_8,0_0
rodna,roder,0_0,0_8
rodna,rodna,0_0,0_0
insåg,insåg,0_2,0_2
insåg,insågo,0_2,0_15
